symbol,year,period,file_name,file_url
TOOL.JK,2024,tw2,FinancialStatement-2024-II-TOOL.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/TOOL/FinancialStatement-2024-II-TOOL.xlsx
WIFI.JK,2024,tw1,FinancialStatement-2024-I-WIFI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/WIFI/FinancialStatement-2024-I-WIFI.xlsx
WIFI.JK,2024,tw2,FinancialStatement-2024-II-WIFI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/WIFI/FinancialStatement-2024-II-WIFI.xlsx
AMIN.JK,2024,tw1,FinancialStatement-2024-I-AMIN.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/AMIN/FinancialStatement-2024-I-AMIN.xlsx
AMIN.JK,2024,tw2,FinancialStatement-2024-II-AMIN.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/AMIN/FinancialStatement-2024-II-AMIN.xlsx
AYAM.JK,2024,tw1,FinancialStatement-2024-I-AYAM.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/AYAM/FinancialStatement-2024-I-AYAM.xlsx
AYAM.JK,2024,tw2,FinancialStatement-2024-II-AYAM.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/AYAM/FinancialStatement-2024-II-AYAM.xlsx
BAIK.JK,2024,tw1,FinancialStatement-2024-I-BAIK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/BAIK/FinancialStatement-2024-I-BAIK.xlsx
BAIK.JK,2024,tw2,FinancialStatement-2024-II-BAIK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/BAIK/FinancialStatement-2024-II-BAIK.xlsx
ERTX.JK,2024,tw1,FinancialStatement-2024-I-ERTX.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ERTX/FinancialStatement-2024-I-ERTX.xlsx
ERTX.JK,2024,tw2,FinancialStatement-2024-II-ERTX.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ERTX/FinancialStatement-2024-II-ERTX.xlsx
AWAN.JK,2024,tw1,FinancialStatement-2024-I-AWAN.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/AWAN/FinancialStatement-2024-I-AWAN.xlsx
AWAN.JK,2024,tw2,FinancialStatement-2024-II-AWAN.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/AWAN/FinancialStatement-2024-II-AWAN.xlsx
PKPK.JK,2024,tw1,FinancialStatement-2024-I-PKPK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/PKPK/FinancialStatement-2024-I-PKPK.xlsx
