symbol,date,industry_code,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
JARR.JK,2024-03-31,1,"{""total_current_asset"": 1321320053973.0, ""total_non_current_asset"": 2290080527226.0, ""total_asset"": 3611400581199.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 192255603339.0, ""total_current_liabilities"": 311786612720.0, ""total_non_current_liabilities"": 1827911493045.0, ""total_liabilities"": 2139698105765.0, ""total_equity"": 1471702475434.0, ""total_debt"": 1907427447937.0, ""stockholders_equity"": 1471702475434.0}","{""total_revenue"": 826998281252.0, ""cost_of_revenue"": 761736722564.0, ""gross_income"": 65261558688.0, ""operating_expense"": 10787736682.0, ""operating_income"": 76049295370.0, ""non_operating_income_or_loss"": -37419859894.0, ""pretax_income"": 38629435476.0, ""income_taxes"": -8498475804.0, ""minorities"": null, ""net_income"": 30130959672.0, ""interest_expense_non_operating"": 19800071192.0, ""ebit"": 58429506668.0, ""ebitda"": 91267736480.0, ""diluted_shares_outstanding"": 9242625666.25767}","{""operating_cash_flow"": 82340572692.0, ""investing_cash_flow"": -28987906716.0, ""financing_cash_flow"": -21314670622.0, ""net_increased_decreased"": 32037995354.0, ""capital_expenditure"": 29437906716.0, ""free_cash_flow"": 111778479408.0}"
HALO.JK,2024-03-31,1,"{""total_current_asset"": 116714693481.0, ""total_non_current_asset"": 134500092230.0, ""total_asset"": 251214785711.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 14694227010.0, ""total_current_liabilities"": 43619469105.0, ""total_non_current_liabilities"": 37556442022.0, ""total_liabilities"": 81175911127.0, ""total_equity"": 170038874584.0, ""total_debt"": 7181647715.0, ""stockholders_equity"": 170038874584.0}","{""total_revenue"": 30565422800.0, ""cost_of_revenue"": 26089725587.0, ""gross_income"": 4475697213.0, ""operating_expense"": 3947131680.0, ""operating_income"": 8422828893.0, ""non_operating_income_or_loss"": -7906214171.0, ""pretax_income"": 516614722.0, ""income_taxes"": -158341480.0, ""minorities"": null, ""net_income"": 358273242.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 5971220700.0}","{""operating_cash_flow"": 18167288300.0, ""investing_cash_flow"": -318696171.0, ""financing_cash_flow"": -9699344747.0, ""net_increased_decreased"": 8149247382.0, ""capital_expenditure"": 318696171.0, ""free_cash_flow"": 18485984471.0}"
KOKA.JK,2024-03-31,3,"{""total_current_asset"": 132793522957.0, ""total_non_current_asset"": 68574378438.0, ""total_asset"": 201367901395.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 12671403313.0, ""total_current_liabilities"": 28572081545.0, ""total_non_current_liabilities"": 564429933.0, ""total_liabilities"": 29136511478.0, ""total_equity"": 172231389917.0, ""total_debt"": 2147663503.0, ""stockholders_equity"": 172231389917.0}","{""total_revenue"": 21289752444.0, ""cost_of_revenue"": 15699047744.0, ""gross_income"": 5590704700.0, ""operating_expense"": 4036623645.0, ""operating_income"": 9627328345.0, ""non_operating_income_or_loss"": -8138642979.0, ""pretax_income"": 1488685366.0, ""income_taxes"": -526234477.0, ""minorities"": null, ""net_income"": 962450889.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2830737908.8235292}","{""operating_cash_flow"": -16172948722.0, ""investing_cash_flow"": -984403859.0, ""financing_cash_flow"": 1059346019.0, ""net_increased_decreased"": -16098006562.0, ""capital_expenditure"": 984403859.0, ""free_cash_flow"": -15188544863.0}"
ERAL.JK,2024-03-31,1,"{""total_current_asset"": 1564661323862.0, ""total_non_current_asset"": 498593311343.0, ""total_asset"": 2063254635205.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 320236958433.0, ""total_current_liabilities"": 463436531923.0, ""total_non_current_liabilities"": 94084840959.0, ""total_liabilities"": 557521372882.0, ""total_equity"": 1505733262323.0, ""total_debt"": 112141047087.0, ""stockholders_equity"": 1504945248549.0}","{""total_revenue"": 1091783820367.0, ""cost_of_revenue"": 955232728175.0, ""gross_income"": 136551092192.0, ""operating_expense"": 98978229115.0, ""operating_income"": 235529321307.0, ""non_operating_income_or_loss"": -183901096347.0, ""pretax_income"": 51628224960.0, ""income_taxes"": -11018658420.0, ""minorities"": -669258.0, ""net_income"": 40610235798.0, ""interest_expense_non_operating"": 2191422057.0, ""ebit"": 53819647017.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5186492439.08046}","{""operating_cash_flow"": -148123115612.0, ""investing_cash_flow"": -12874744413.0, ""financing_cash_flow"": -11996901461.0, ""net_increased_decreased"": -172994761486.0, ""capital_expenditure"": 11856677608.0, ""free_cash_flow"": -136266438004.0}"
HRME.JK,2024-03-31,1,"{""total_current_asset"": 24396991122.0, ""total_non_current_asset"": 893099283993.0, ""total_asset"": 917496275115.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 15228299518.0, ""total_current_liabilities"": 34434667446.0, ""total_non_current_liabilities"": 245128035725.0, ""total_liabilities"": 279562703171.0, ""total_equity"": 637933571944.0, ""total_debt"": 239508219176.0, ""stockholders_equity"": 637931264211.0}","{""total_revenue"": 26225115055.0, ""cost_of_revenue"": 10465055102.0, ""gross_income"": 15760059953.0, ""operating_expense"": 13284191504.0, ""operating_income"": 29044251457.0, ""non_operating_income_or_loss"": -31729196468.0, ""pretax_income"": -2684945011.0, ""income_taxes"": -255550391.0, ""minorities"": 10437.0, ""net_income"": -2940505839.0, ""interest_expense_non_operating"": 3527042277.0, ""ebit"": 842097266.0, ""ebitda"": null, ""diluted_shares_outstanding"": 6001032324.489796}","{""operating_cash_flow"": 545870032.0, ""investing_cash_flow"": -612261066.0, ""financing_cash_flow"": -416268134.0, ""net_increased_decreased"": -482659168.0, ""capital_expenditure"": 612261066.0, ""free_cash_flow"": 1158131098.0}"
BAIK.JK,2024-03-31,1,"{""total_current_asset"": 106281517152.0, ""total_non_current_asset"": 30549079972.0, ""total_asset"": 136830597124.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 24606830915.0, ""total_current_liabilities"": 10741798890.0, ""total_non_current_liabilities"": 429171917.0, ""total_liabilities"": 11170970807.0, ""total_equity"": 125659626317.0, ""total_debt"": 261733047.0, ""stockholders_equity"": 124998999806.0}","{""total_revenue"": 41840827542.0, ""cost_of_revenue"": 32022274846.0, ""gross_income"": 9818552696.0, ""operating_expense"": 5981611139.0, ""operating_income"": 15800163835.0, ""non_operating_income_or_loss"": -11989392941.0, ""pretax_income"": 3810770894.0, ""income_taxes"": null, ""minorities"": -106183644.0, ""net_income"": 3916954538.0, ""interest_expense_non_operating"": 29741800.0, ""ebit"": 3840512694.0, ""ebitda"": 4090312676.0, ""diluted_shares_outstanding"": 1155443816.519174}","{""operating_cash_flow"": -37344249608.0, ""investing_cash_flow"": -4118797887.0, ""financing_cash_flow"": 62526518932.0, ""net_increased_decreased"": 21063471437.0, ""capital_expenditure"": 4118797887.0, ""free_cash_flow"": -33225451721.0}"
KOBX.JK,2024-03-31,1,"{""total_current_asset"": 2423022812101.0, ""total_non_current_asset"": 1128625586941.0, ""total_asset"": 3551648399042.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 58626806420.0, ""total_current_liabilities"": 2729285747954.0, ""total_non_current_liabilities"": 380710103605.0, ""total_liabilities"": 3109995851559.0, ""total_equity"": 441652547483.0, ""total_debt"": 1545456727240.0, ""stockholders_equity"": 439152337466.0}","{""total_revenue"": 531936305305.0, ""cost_of_revenue"": 430824307458.0, ""gross_income"": 101111997847.0, ""operating_expense"": 67281701230.0, ""operating_income"": 168393699077.0, ""non_operating_income_or_loss"": -206115170586.0, ""pretax_income"": -37721471509.0, ""income_taxes"": -3955601019.0, ""minorities"": 229660506.0, ""net_income"": -41906733034.0, ""interest_expense_non_operating"": 48754094424.0, ""ebit"": 11032622915.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2272500000.0}","{""operating_cash_flow"": 266722504152.0, ""investing_cash_flow"": -1935568871.0, ""financing_cash_flow"": -320396312241.0, ""net_increased_decreased"": -55609376960.0, ""capital_expenditure"": 4578870244.0, ""free_cash_flow"": 271301374396.0}"
MERK.JK,2024-03-31,1,"{""total_current_asset"": 829536055000.0, ""total_non_current_asset"": 237799924000.0, ""total_asset"": 1067335979000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 200589990000.0, ""total_current_liabilities"": 206329911000.0, ""total_non_current_liabilities"": 41472722000.0, ""total_liabilities"": 247802633000.0, ""total_equity"": 819533346000.0, ""total_debt"": null, ""stockholders_equity"": 819533346000.0}","{""total_revenue"": 249496112000.0, ""cost_of_revenue"": 174709596000.0, ""gross_income"": 74786516000.0, ""operating_expense"": 47092976000.0, ""operating_income"": 121879492000.0, ""non_operating_income_or_loss"": -90731956000.0, ""pretax_income"": 31147536000.0, ""income_taxes"": -7492983000.0, ""minorities"": 0.0, ""net_income"": 23654553000.0, ""interest_expense_non_operating"": 95219000.0, ""ebit"": 31242755000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 446312.320754717}","{""operating_cash_flow"": 5863377000.0, ""investing_cash_flow"": -949482000.0, ""financing_cash_flow"": -5760730000.0, ""net_increased_decreased"": -846835000.0, ""capital_expenditure"": 949482000.0, ""free_cash_flow"": 6812859000.0}"
MFIN.JK,2024-03-31,4,"{""gross_loan"": null, ""allowance_for_loans"": null, ""net_loan"": null, ""non_loan_asset"": null, ""total_asset"": 6482687000000.0, ""total_earning_assets"": null, ""cash_only"": 61837000000.0, ""total_cash_and_due_from_banks"": 382037000000.0, ""current_account"": null, ""savings_account"": null, ""time_deposit"": null, ""total_deposit"": null, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 2994823000000.0, ""total_equity"": 3487864000000.0, ""total_debt"": null, ""stockholders_equity"": 3487864000000.0, ""non_loan_assets"": null}","{""interest_income"": 13492000000.0, ""interest_expense"": 65893000000.0, ""net_interest_income"": 79385000000.0, ""premium_income"": null, ""premium_expense"": null, ""net_premium_income"": null, ""non_interest_income"": null, ""total_revenue"": null, ""operating_income"": null, ""operating_expense"": null, ""provision"": 87154000000.0, ""non_operating_income_or_loss"": null, ""pretax_income"": 113894000000.0, ""income_taxes"": -22460000000.0, ""minorities"": null, ""net_income"": 91434000000.0, ""diluted_shares_outstanding"": 2612.4, ""ebitda"": null}","{""high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""net_cash_flow"": null, ""operating_cash_flow"": -107519000000.0, ""investing_cash_flow"": -38791000000.0, ""financing_cash_flow"": -314816000000.0, ""net_increased_decreased"": -461126000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null, ""total_high_quality_liquid_asset"": null}"
MDIA.JK,2024-03-31,1,"{""total_current_asset"": 7128200047000.0, ""total_non_current_asset"": 866564001000.0, ""total_asset"": 7994764048000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 10184264000.0, ""total_current_liabilities"": 6038377161000.0, ""total_non_current_liabilities"": 96548456000.0, ""total_liabilities"": 6134925617000.0, ""total_equity"": 1859838431000.0, ""total_debt"": 1798147606000.0, ""stockholders_equity"": 1842094464000.0}","{""total_revenue"": 173199428000.0, ""cost_of_revenue"": 75274815000.0, ""gross_income"": 97924613000.0, ""operating_expense"": 74408607000.0, ""operating_income"": 172333220000.0, ""non_operating_income_or_loss"": -239725287000.0, ""pretax_income"": -67392067000.0, ""income_taxes"": -3449122000.0, ""minorities"": -36959000.0, ""net_income"": -70804230000.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 39215538.4}","{""operating_cash_flow"": -317480000.0, ""investing_cash_flow"": 1312488000.0, ""financing_cash_flow"": -151996000.0, ""net_increased_decreased"": 843012000.0, ""capital_expenditure"": -887488000.0, ""free_cash_flow"": -1204968000.0}"
BMRI.JK,2024-03-31,4,"{""gross_loan"": 1393927895000000.0, ""allowance_for_loans"": 52182858000000.0, ""net_loan"": 1446110753000000.0, ""non_loan_asset"": null, ""total_asset"": 2163785243000000.0, ""total_earning_assets"": null, ""cash_only"": 26919539000000.0, ""total_cash_and_due_from_banks"": 74147046000000.0, ""current_account"": 527479575000000.0, ""savings_account"": 529683157000000.0, ""time_deposit"": 287069640000000.0, ""total_deposit"": 1344232372000000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 1666762998000000.0, ""total_equity"": 268786509000000.0, ""total_debt"": null, ""stockholders_equity"": 240686777000000.0, ""non_loan_assets"": 717674490000000.0}","{""interest_income"": 35535295000000.0, ""interest_expense"": 11349428000000.0, ""net_interest_income"": 46884723000000.0, ""premium_income"": 3315987000000.0, ""premium_expense"": 2773006000000.0, ""net_premium_income"": 6088993000000.0, ""non_interest_income"": null, ""total_revenue"": null, ""operating_income"": 17605258000000.0, ""operating_expense"": null, ""provision"": 3725795000000.0, ""non_operating_income_or_loss"": -2651000000.0, ""pretax_income"": 17602607000000.0, ""income_taxes"": -3481158000000.0, ""minorities"": 1419271000000.0, ""net_income"": 15540720000000.0, ""diluted_shares_outstanding"": 93336.60077889632, ""ebitda"": null}","{""high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""net_cash_flow"": null, ""operating_cash_flow"": -8504759000000.0, ""investing_cash_flow"": 9589158000000.0, ""financing_cash_flow"": -34025875000000.0, ""net_increased_decreased"": -32941476000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null, ""total_high_quality_liquid_asset"": null}"
ACRO.JK,2024-03-31,1,"{""total_current_asset"": 74828893671.0, ""total_non_current_asset"": 82727713091.0, ""total_asset"": 157556606762.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 44163633887.0, ""total_current_liabilities"": 23753468622.0, ""total_non_current_liabilities"": 2514748636.0, ""total_liabilities"": 26268217258.0, ""total_equity"": 131288389504.0, ""total_debt"": 20754325000.0, ""stockholders_equity"": 131288389504.0}","{""total_revenue"": 13168704267.0, ""cost_of_revenue"": 7153361175.0, ""gross_income"": 6015343092.0, ""operating_expense"": 1101107489.0, ""operating_income"": 7116450581.0, ""non_operating_income_or_loss"": -3572821946.0, ""pretax_income"": 3543628635.0, ""income_taxes"": -750988244.0, ""minorities"": null, ""net_income"": 2792640391.0, ""interest_expense_non_operating"": 445798600.0, ""ebit"": 3989427235.0, ""ebitda"": 4272356957.0, ""diluted_shares_outstanding"": 2471363177.8761063}","{""operating_cash_flow"": -11235673558.0, ""investing_cash_flow"": -104467218.0, ""financing_cash_flow"": 53252650047.0, ""net_increased_decreased"": 41912509271.0, ""capital_expenditure"": 104467218.0, ""free_cash_flow"": -11131206340.0}"
GEMS.JK,2024-03-31,1,"{""total_current_asset"": 885613582.0, ""total_non_current_asset"": 469732159.0, ""total_asset"": 1355345741.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 350878920.0, ""total_current_liabilities"": 446643484.0, ""total_non_current_liabilities"": 71198388.0, ""total_liabilities"": 517841872.0, ""total_equity"": 837503869.0, ""total_debt"": 158618090.0, ""stockholders_equity"": 825756966.0}","{""total_revenue"": 715641070.0, ""cost_of_revenue"": 378293895.0, ""gross_income"": 337347175.0, ""operating_expense"": 111352084.0, ""operating_income"": 448699259.0, ""non_operating_income_or_loss"": -222195144.0, ""pretax_income"": 226504115.0, ""income_taxes"": -51370682.0, ""minorities"": 3415066.0, ""net_income"": 171718367.0, ""interest_expense_non_operating"": 3357641.0, ""ebit"": 229861756.0, ""ebitda"": 230381058.0, ""diluted_shares_outstanding"": 5921323000.0}","{""operating_cash_flow"": 138840970.0, ""investing_cash_flow"": -9638104.0, ""financing_cash_flow"": -94277296.0, ""net_increased_decreased"": 34925570.0, ""capital_expenditure"": 3225382.0, ""free_cash_flow"": 142066352.0}"
BUKA.JK,2024-03-31,1,"{""total_current_asset"": 16632605890000.0, ""total_non_current_asset"": 9343156244000.0, ""total_asset"": 25975762134000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 11752490333000.0, ""total_current_liabilities"": 623196545000.0, ""total_non_current_liabilities"": 79665192000.0, ""total_liabilities"": 702861737000.0, ""total_equity"": 25272900397000.0, ""total_debt"": 35876750000.0, ""stockholders_equity"": 25260009499000.0}","{""total_revenue"": 1168786520000.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": null, ""non_operating_income_or_loss"": null, ""pretax_income"": -33599359000.0, ""income_taxes"": -5768363000.0, ""minorities"": 2599268000.0, ""net_income"": -41966990000.0, ""interest_expense_non_operating"": 1053665000.0, ""ebit"": -32545694000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 102358512.19512194}","{""operating_cash_flow"": 2213329000.0, ""investing_cash_flow"": -3483658444000.0, ""financing_cash_flow"": -4316231000.0, ""net_increased_decreased"": -3485761346000.0, ""capital_expenditure"": 129086214000.0, ""free_cash_flow"": 131299543000.0}"
ASHA.JK,2024-03-31,1,"{""total_current_asset"": 92978903755.0, ""total_non_current_asset"": 108485763983.0, ""total_asset"": 201464667738.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1892366156.0, ""total_current_liabilities"": 31383726966.0, ""total_non_current_liabilities"": 10956458545.0, ""total_liabilities"": 42340185511.0, ""total_equity"": 159124482227.0, ""total_debt"": 10754063661.0, ""stockholders_equity"": 159124482227.0}","{""total_revenue"": 54284598171.0, ""cost_of_revenue"": 47061762741.0, ""gross_income"": 7222835430.0, ""operating_expense"": 7774738996.0, ""operating_income"": 14997574426.0, ""non_operating_income_or_loss"": -14816525829.0, ""pretax_income"": 181048597.0, ""income_taxes"": -162078620.0, ""minorities"": null, ""net_income"": 18969977.0, ""interest_expense_non_operating"": 216369686.0, ""ebit"": 397418283.0, ""ebitda"": null, ""diluted_shares_outstanding"": 4742494250.0}","{""operating_cash_flow"": -124155494.0, ""investing_cash_flow"": -14861860.0, ""financing_cash_flow"": 800270799.0, ""net_increased_decreased"": 661253445.0, ""capital_expenditure"": 14861860.0, ""free_cash_flow"": -109293634.0}"
SMAR.JK,2024-03-31,1,"{""total_current_asset"": 18696116000000.0, ""total_non_current_asset"": 20025620000000.0, ""total_asset"": 38721736000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 903786000000.0, ""total_current_liabilities"": 9843371000000.0, ""total_non_current_liabilities"": 9580082000000.0, ""total_liabilities"": 19423453000000.0, ""total_equity"": 19298283000000.0, ""total_debt"": 14976730000000.0, ""stockholders_equity"": 19284948000000.0}","{""total_revenue"": 17882988000000.0, ""cost_of_revenue"": 16166530000000.0, ""gross_income"": 1716458000000.0, ""operating_expense"": 1353436000000.0, ""operating_income"": 3069894000000.0, ""non_operating_income_or_loss"": -2862467000000.0, ""pretax_income"": 207427000000.0, ""income_taxes"": -29556000000.0, ""minorities"": 2000000.0, ""net_income"": 177869000000.0, ""interest_expense_non_operating"": 297018000000.0, ""ebit"": 504445000000.0, ""ebitda"": 661210000000.0, ""diluted_shares_outstanding"": 2868854838.709677}","{""operating_cash_flow"": 949783000000.0, ""investing_cash_flow"": -482759000000.0, ""financing_cash_flow"": -1214108000000.0, ""net_increased_decreased"": -747084000000.0, ""capital_expenditure"": 474197000000.0, ""free_cash_flow"": 1423980000000.0}"
MDLN.JK,2024-03-31,2,"{""total_current_asset"": 2841497038967.0, ""total_non_current_asset"": 10875645754011.0, ""total_asset"": 13717142792978.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 136372947750.0, ""total_current_liabilities"": 3380412829904.0, ""total_non_current_liabilities"": 6479064216143.0, ""total_liabilities"": 9859477046047.0, ""total_equity"": 3857665746931.0, ""total_debt"": 6586009480491.0, ""stockholders_equity"": 3858173573330.0}","{""total_revenue"": 182151293544.0, ""cost_of_revenue"": 102569091275.0, ""gross_income"": 79582202269.0, ""operating_expense"": 115177427194.0, ""operating_income"": 194759629463.0, ""non_operating_income_or_loss"": -458758697864.0, ""pretax_income"": -263999068401.0, ""income_taxes"": -6206189278.0, ""minorities"": -142149036.0, ""net_income"": -270205257679.0, ""interest_expense_non_operating"": 77921782838.0, ""ebit"": -186077285563.0, ""ebitda"": null, ""diluted_shares_outstanding"": 12365526952.518314}","{""operating_cash_flow"": -38829941286.0, ""investing_cash_flow"": -59069415435.0, ""financing_cash_flow"": 48893364664.0, ""net_increased_decreased"": -49005992057.0, ""capital_expenditure"": 6741741813.0, ""free_cash_flow"": -32088199473.0}"
ADMR.JK,2024-03-31,1,"{""total_current_asset"": 892405040.0, ""total_non_current_asset"": 889946337.0, ""total_asset"": 1782351377.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 620308138.0, ""total_current_liabilities"": 201301009.0, ""total_non_current_liabilities"": 428229109.0, ""total_liabilities"": 629530118.0, ""total_equity"": 1152821259.0, ""total_debt"": 101231790.0, ""stockholders_equity"": 1091513102.0}","{""total_revenue"": 274535673.0, ""cost_of_revenue"": 117473633.0, ""gross_income"": 157062040.0, ""operating_expense"": 11282078.0, ""operating_income"": 168344118.0, ""non_operating_income_or_loss"": -21029682.0, ""pretax_income"": 147314436.0, ""income_taxes"": -31677400.0, ""minorities"": -409841.0, ""net_income"": 116046877.0, ""interest_expense_non_operating"": 6944659.0, ""ebit"": 154259095.0, ""ebitda"": 160042448.0, ""diluted_shares_outstanding"": 41445313214.28571}","{""operating_cash_flow"": 139724737.0, ""investing_cash_flow"": -77097712.0, ""financing_cash_flow"": -29579546.0, ""net_increased_decreased"": 33047479.0, ""capital_expenditure"": 77097712.0, ""free_cash_flow"": 216822449.0}"
ROCK.JK,2024-03-31,2,"{""total_current_asset"": 31863072078.0, ""total_non_current_asset"": 939365040295.0, ""total_asset"": 971228112373.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 15216534439.0, ""total_current_liabilities"": 47230312794.0, ""total_non_current_liabilities"": 121176688767.0, ""total_liabilities"": 168407001561.0, ""total_equity"": 802821110812.0, ""total_debt"": 40240000000.0, ""stockholders_equity"": 802906796285.0}","{""total_revenue"": 30735846153.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": null, ""non_operating_income_or_loss"": null, ""pretax_income"": 13347605504.0, ""income_taxes"": -2630593427.0, ""minorities"": 20870.0, ""net_income"": 10717012077.0, ""interest_expense_non_operating"": 787449830.0, ""ebit"": 14135055334.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1434670844.3105757}","{""operating_cash_flow"": 12744254551.0, ""investing_cash_flow"": -243635135.0, ""financing_cash_flow"": -18239357083.0, ""net_increased_decreased"": -5738737667.0, ""capital_expenditure"": 243635135.0, ""free_cash_flow"": 12987889686.0}"
ICBP.JK,2024-03-31,1,"{""total_current_asset"": 41289519000000.0, ""total_non_current_asset"": 82306845000000.0, ""total_asset"": 123596364000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 22743959000000.0, ""total_current_liabilities"": 11224464000000.0, ""total_non_current_liabilities"": 47793244000000.0, ""total_liabilities"": 59017708000000.0, ""total_equity"": 64578656000000.0, ""total_debt"": 44832826000000.0, ""stockholders_equity"": 43086665000000.0}","{""total_revenue"": 19921905000000.0, ""cost_of_revenue"": 12320546000000.0, ""gross_income"": 7601359000000.0, ""operating_expense"": 2799523000000.0, ""operating_income"": 10400882000000.0, ""non_operating_income_or_loss"": -7002160000000.0, ""pretax_income"": 3398722000000.0, ""income_taxes"": -674797000000.0, ""minorities"": 371851000000.0, ""net_income"": 2352074000000.0, ""interest_expense_non_operating"": 1702533000000.0, ""ebit"": 5101255000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 11643.930693069307}","{""operating_cash_flow"": 1584108000000.0, ""investing_cash_flow"": -312239000000.0, ""financing_cash_flow"": -436197000000.0, ""net_increased_decreased"": 835672000000.0, ""capital_expenditure"": 320723000000.0, ""free_cash_flow"": 1904831000000.0}"
TNCA.JK,2024-03-31,1,"{""total_current_asset"": 23681554270.0, ""total_non_current_asset"": 29803836482.0, ""total_asset"": 53485390752.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2558366792.0, ""total_current_liabilities"": 7754771900.0, ""total_non_current_liabilities"": 1162969939.0, ""total_liabilities"": 8917741839.0, ""total_equity"": 44567648913.0, ""total_debt"": 1175035036.0, ""stockholders_equity"": 44570062564.0}","{""total_revenue"": 16697853905.0, ""cost_of_revenue"": 11654285901.0, ""gross_income"": 5043568004.0, ""operating_expense"": 3676437254.0, ""operating_income"": 8720005258.0, ""non_operating_income_or_loss"": -7446618817.0, ""pretax_income"": 1273386441.0, ""income_taxes"": -211888593.0, ""minorities"": 857433.0, ""net_income"": 1060640415.0, ""interest_expense_non_operating"": 31741688.0, ""ebit"": 1305128129.0, ""ebitda"": null, ""diluted_shares_outstanding"": 420889053.5714286}","{""operating_cash_flow"": -499150537.0, ""investing_cash_flow"": null, ""financing_cash_flow"": -124528200.0, ""net_increased_decreased"": -623678737.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
MREI.JK,2024-03-31,6,"{""total_current_asset"": null, ""total_non_current_asset"": null, ""total_asset"": 4864799299034.0, ""cash_only"": 16771386766.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 3385595204997.0, ""total_equity"": 1474388085713.0, ""total_debt"": null, ""stockholders_equity"": 1474388085713.0}","{""total_revenue"": 712527410960.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": 34873138607.0, ""non_operating_income_or_loss"": null, ""pretax_income"": 20631968928.0, ""income_taxes"": 14241169679.0, ""minorities"": null, ""net_income"": 34873138607.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 517791681.0}","{""operating_cash_flow"": -8284152807.0, ""investing_cash_flow"": 16289828120.0, ""financing_cash_flow"": null, ""net_increased_decreased"": 8005675313.0, ""capital_expenditure"": 74378940.0, ""free_cash_flow"": -8209773867.0}"
INDX.JK,2024-03-31,1,"{""total_current_asset"": 3707499092.0, ""total_non_current_asset"": 47305820487.0, ""total_asset"": 51013319579.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2972496063.0, ""total_current_liabilities"": 7802381985.0, ""total_non_current_liabilities"": 9055880565.0, ""total_liabilities"": 16858262550.0, ""total_equity"": 34155057029.0, ""total_debt"": 8334359727.0, ""stockholders_equity"": 34150293678.0}","{""total_revenue"": 82258821.0, ""cost_of_revenue"": 518302467.0, ""gross_income"": -436043646.0, ""operating_expense"": 3093819431.0, ""operating_income"": 2657775785.0, ""non_operating_income_or_loss"": -6176480667.0, ""pretax_income"": -3518704882.0, ""income_taxes"": null, ""minorities"": 1744.0, ""net_income"": -3518706626.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 437650077.86069655}","{""operating_cash_flow"": -3238092216.0, ""investing_cash_flow"": null, ""financing_cash_flow"": 2350576665.0, ""net_increased_decreased"": -887515551.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
