symbol,date,industry_code,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
LAND.JK,2024-09-30,2,"{""total_current_assets"": 193035766854.0, ""total_non_current_assets"": 542350275926.0, ""total_assets"": 735386042780.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 6990419266.0, ""total_current_liabilities"": 225232467538.0, ""total_non_current_liabilities"": 53269417992.0, ""total_liabilities"": 278501885530.0, ""total_equity"": 456884157250.0, ""total_debt"": 112827763489.0, ""stockholders_equity"": 456884157250.0}",null,"{""net_operating_cash_flow"": -18847622474.0, ""net_investing_cash_flow"": -2213821896.0, ""net_financing_cash_flow"": 10816907540.0, ""net_increased_decreased"": -10244536830.0, ""capital_expenditure"": 3507259152.0, ""free_cash_flow"": -15340363322.0}"
AKRA.JK,2024-09-30,1,"{""total_current_assets"": 18064724427000.0, ""total_non_current_assets"": 11710942947000.0, ""total_assets"": 29775667374000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4653821222000.0, ""total_current_liabilities"": 11568004738000.0, ""total_non_current_liabilities"": 4590385951000.0, ""total_liabilities"": 16158390689000.0, ""total_equity"": 13617276685000.0, ""total_debt"": 4992056479000.0, ""stockholders_equity"": 10754412017000.0}","{""total_revenue"": 28612463065000.0, ""cost_of_revenue"": 26259583089000.0, ""gross_income"": 2352879976000.0, ""operating_expenses"": 685634250000.0, ""operating_income"": 3038514226000.0, ""non_operating_income"": -1193180535000.0, ""pretax_income"": 1845333691000.0, ""income_taxes"": -291681296000.0, ""minorities"": 84232391000.0, ""net_income"": 1469420004000.0, ""interest_expense_non_operating"": 49149212000.0, ""ebit"": 1894482903000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 19752923833.848637}","{""net_operating_cash_flow"": 876845121000.0, ""net_investing_cash_flow"": -924569088000.0, ""net_financing_cash_flow"": -1804035002000.0, ""net_increased_decreased"": -1851758969000.0, ""capital_expenditure"": 928335834000.0, ""free_cash_flow"": 1805180955000.0}"
ASHA.JK,2024-09-30,1,"{""total_current_assets"": 113195726023.0, ""total_non_current_assets"": 77560707012.0, ""total_assets"": 190756433035.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 308856007.0, ""total_current_liabilities"": 19823858838.0, ""total_non_current_liabilities"": 10953335245.0, ""total_liabilities"": 30777194083.0, ""total_equity"": 159979238952.0, ""total_debt"": 10595902855.0, ""stockholders_equity"": 159980157203.0}","{""total_revenue"": 173949702658.0, ""cost_of_revenue"": 151903595673.0, ""gross_income"": 22046106985.0, ""operating_expenses"": 22148702907.0, ""operating_income"": 44194809892.0, ""non_operating_income"": -43260865010.0, ""pretax_income"": 933944882.0, ""income_taxes"": -60218180.0, ""minorities"": 3328.0, ""net_income"": 873723374.0, ""interest_expense_non_operating"": 680355874.0, ""ebit"": 1614300756.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5139549258.823529}","{""net_operating_cash_flow"": -25260129370.0, ""net_investing_cash_flow"": -58614180.0, ""net_financing_cash_flow"": 24396486848.0, ""net_increased_decreased"": -922256702.0, ""capital_expenditure"": 58614180.0, ""free_cash_flow"": -25201515190.0}"
ERAL.JK,2024-09-30,1,"{""total_current_assets"": 1571838663241.0, ""total_non_current_assets"": 535140211756.0, ""total_assets"": 2106978874997.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 434380547307.0, ""total_current_liabilities"": 438588354493.0, ""total_non_current_liabilities"": 97888113851.0, ""total_liabilities"": 536476468344.0, ""total_equity"": 1570502406653.0, ""total_debt"": 118384899075.0, ""stockholders_equity"": 1569711750031.0}","{""total_revenue"": 3432234317728.0, ""cost_of_revenue"": 2964611101310.0, ""gross_income"": 467623216418.0, ""operating_expenses"": 314020241145.0, ""operating_income"": 781643457563.0, ""non_operating_income"": -582235794758.0, ""pretax_income"": 199407662805.0, ""income_taxes"": -42082277291.0, ""minorities"": 1984309.0, ""net_income"": 157323401205.0, ""interest_expense_non_operating"": 6666809400.0, ""ebit"": 206074472205.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5187055760.138477}","{""net_operating_cash_flow"": 113107689401.0, ""net_investing_cash_flow"": -50428788717.0, ""net_financing_cash_flow"": -121530073296.0, ""net_increased_decreased"": -58851172612.0, ""capital_expenditure"": 47881598407.0, ""free_cash_flow"": 160989287808.0}"
BAIK.JK,2024-09-30,1,"{""total_current_assets"": 102486609089.0, ""total_non_current_assets"": 36625305255.0, ""total_assets"": 139111914344.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 24788135069.0, ""total_current_liabilities"": 8924771359.0, ""total_non_current_liabilities"": 1194564697.0, ""total_liabilities"": 10119336056.0, ""total_equity"": 128992578288.0, ""total_debt"": 964970400.0, ""stockholders_equity"": 128355446228.0}","{""total_revenue"": 145635396421.0, ""cost_of_revenue"": 116271747705.0, ""gross_income"": 29363648716.0, ""operating_expenses"": 21780656223.0, ""operating_income"": 51144304939.0, ""non_operating_income"": -43634437674.0, ""pretax_income"": 7509867265.0, ""income_taxes"": -366144400.0, ""minorities"": -129678095.0, ""net_income"": 7273400960.0, ""interest_expense_non_operating"": 82745589.0, ""ebit"": 7592612854.0, ""ebitda"": null, ""diluted_shares_outstanding"": 308325602.37388724}","{""net_operating_cash_flow"": -35498888286.0, ""net_investing_cash_flow"": -9510403764.0, ""net_financing_cash_flow"": 63229756285.0, ""net_increased_decreased"": 18220464235.0, ""capital_expenditure"": 9510403764.0, ""free_cash_flow"": -25988484522.0}"
HRME.JK,2024-09-30,1,"{""total_current_assets"": 173655419273.0, ""total_non_current_assets"": 661942108089.0, ""total_assets"": 835597527362.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 162046098012.0, ""total_current_liabilities"": 37558130022.0, ""total_non_current_liabilities"": 232605147990.0, ""total_liabilities"": 270163278012.0, ""total_equity"": 565434249350.0, ""total_debt"": 229662308687.0, ""stockholders_equity"": 565432244950.0}","{""total_revenue"": 86363973321.0, ""cost_of_revenue"": 32918785938.0, ""gross_income"": 53445187383.0, ""operating_expenses"": 40699045507.0, ""operating_income"": 94144232890.0, ""non_operating_income"": -168817226998.0, ""pretax_income"": -74672994108.0, ""income_taxes"": -766651173.0, ""minorities"": -120181.0, ""net_income"": -75439525100.0, ""interest_expense_non_operating"": 11603120109.0, ""ebit"": -63069873999.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5958888238.546603}","{""net_operating_cash_flow"": -26904031071.0, ""net_investing_cash_flow"": 188293883208.0, ""net_financing_cash_flow"": -15054712811.0, ""net_increased_decreased"": 146335139326.0, ""capital_expenditure"": 26262627149.0, ""free_cash_flow"": -641403922.0}"
SIDO.JK,2024-09-30,1,"{""total_current_assets"": 2190200000000.0, ""total_non_current_assets"": 1753998000000.0, ""total_assets"": 3944198000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 978232000000.0, ""total_current_liabilities"": 265077000000.0, ""total_non_current_liabilities"": 41253000000.0, ""total_liabilities"": 306330000000.0, ""total_equity"": 3637868000000.0, ""total_debt"": 3300000000.0, ""stockholders_equity"": 3637861000000.0}","{""total_revenue"": 2626695000000.0, ""cost_of_revenue"": 1139241000000.0, ""gross_income"": 1487454000000.0, ""operating_expenses"": 518648000000.0, ""operating_income"": 2006102000000.0, ""non_operating_income"": -1007728000000.0, ""pretax_income"": 998374000000.0, ""income_taxes"": -220257000000.0, ""minorities"": null, ""net_income"": 778117000000.0, ""interest_expense_non_operating"": 656000000.0, ""ebit"": 999030000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 29996.80030840401}","{""net_operating_cash_flow"": 725952000000.0, ""net_investing_cash_flow"": -36394000000.0, ""net_financing_cash_flow"": -546091000000.0, ""net_increased_decreased"": 143467000000.0, ""capital_expenditure"": 36822000000.0, ""free_cash_flow"": 762774000000.0}"
MERK.JK,2024-09-30,1,"{""total_current_assets"": 669902247000.0, ""total_non_current_assets"": 247009155000.0, ""total_assets"": 916911402000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 76673364000.0, ""total_current_liabilities"": 147741859000.0, ""total_non_current_liabilities"": 39593270000.0, ""total_liabilities"": 187335129000.0, ""total_equity"": 729576273000.0, ""total_debt"": null, ""stockholders_equity"": 729576273000.0}","{""total_revenue"": 753737883000.0, ""cost_of_revenue"": 512731065000.0, ""gross_income"": 241006818000.0, ""operating_expenses"": 152333929000.0, ""operating_income"": 393340747000.0, ""non_operating_income"": -292865691000.0, ""pretax_income"": 100475056000.0, ""income_taxes"": -23417576000.0, ""minorities"": 0.0, ""net_income"": 77057480000.0, ""interest_expense_non_operating"": 2888008000.0, ""ebit"": 103363064000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 450628538.0116959}","{""net_operating_cash_flow"": 26813396000.0, ""net_investing_cash_flow"": -4562474000.0, ""net_financing_cash_flow"": -147014383000.0, ""net_increased_decreased"": -124763461000.0, ""capital_expenditure"": 4562474000.0, ""free_cash_flow"": 31375870000.0}"
GEMS.JK,2024-09-30,1,"{""total_current_assets"": 680291014.0, ""total_non_current_assets"": 547600927.0, ""total_assets"": 1227891941.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 247178556.0, ""total_current_liabilities"": 485056455.0, ""total_non_current_liabilities"": 66802345.0, ""total_liabilities"": 551858800.0, ""total_equity"": 676033141.0, ""total_debt"": 144118140.0, ""stockholders_equity"": 666947763.0}","{""total_revenue"": 2012545147.0, ""cost_of_revenue"": 1158098266.0, ""gross_income"": 854446881.0, ""operating_expenses"": 320340303.0, ""operating_income"": 1174787184.0, ""non_operating_income"": -643444011.0, ""pretax_income"": 531343173.0, ""income_taxes"": -126081480.0, ""minorities"": 7866024.0, ""net_income"": 397395669.0, ""interest_expense_non_operating"": 8875027.0, ""ebit"": 540218200.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5882353000.0}","{""net_operating_cash_flow"": 528540194.0, ""net_investing_cash_flow"": -95684918.0, ""net_financing_cash_flow"": -503040954.0, ""net_increased_decreased"": -70185678.0, ""capital_expenditure"": 10127224.0, ""free_cash_flow"": 538667418.0}"
ACRO.JK,2024-09-30,1,"{""total_current_assets"": 63057244596.0, ""total_non_current_assets"": 144189140532.0, ""total_assets"": 207246385128.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 31733082438.0, ""total_current_liabilities"": 13381515920.0, ""total_non_current_liabilities"": 2826058601.0, ""total_liabilities"": 16207574521.0, ""total_equity"": 191038810607.0, ""total_debt"": 10051632000.0, ""stockholders_equity"": 191038810607.0}","{""total_revenue"": 32355979035.0, ""cost_of_revenue"": 15874950379.0, ""gross_income"": 16481028656.0, ""operating_expenses"": 3834193715.0, ""operating_income"": 20315222371.0, ""non_operating_income"": -9513927405.0, ""pretax_income"": 10801294966.0, ""income_taxes"": -2404415899.0, ""minorities"": null, ""net_income"": 8396879067.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2468859891.000003}","{""net_operating_cash_flow"": 5001301597.0, ""net_investing_cash_flow"": -18175212848.0, ""net_financing_cash_flow"": 42655869073.0, ""net_increased_decreased"": 29481957822.0, ""capital_expenditure"": 18463143186.0, ""free_cash_flow"": 23464444783.0}"
GTSI.JK,2024-09-30,3,"{""total_current_assets"": 35244776.0, ""total_non_current_assets"": 77646905.0, ""total_assets"": 112891681.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 23718299.0, ""total_current_liabilities"": 14560878.0, ""total_non_current_liabilities"": 31619487.0, ""total_liabilities"": 46180365.0, ""total_equity"": 66711316.0, ""total_debt"": 20374563.0, ""stockholders_equity"": 54075417.0}","{""total_revenue"": 23712192.0, ""cost_of_revenue"": 14895625.0, ""gross_income"": 8816567.0, ""operating_expenses"": 2713780.0, ""operating_income"": 11530347.0, ""non_operating_income"": -4726603.0, ""pretax_income"": 6803744.0, ""income_taxes"": -276787.0, ""minorities"": 450844.0, ""net_income"": 6076113.0, ""interest_expense_non_operating"": 1249371.0, ""ebit"": 8053115.0, ""ebitda"": null, ""diluted_shares_outstanding"": 15819145370.49756}","{""net_operating_cash_flow"": 7696905.0, ""net_investing_cash_flow"": -3579971.0, ""net_financing_cash_flow"": -2205250.0, ""net_increased_decreased"": 1911684.0, ""capital_expenditure"": 3579971.0, ""free_cash_flow"": 11276876.0}"
BUKA.JK,2024-09-30,1,"{""total_current_assets"": 19097819197000.0, ""total_non_current_assets"": 6553529068000.0, ""total_assets"": 25651348265000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 11360297325000.0, ""total_current_liabilities"": 754304059000.0, ""total_non_current_liabilities"": 94064479000.0, ""total_liabilities"": 848368538000.0, ""total_equity"": 24802979727000.0, ""total_debt"": 35224045000.0, ""stockholders_equity"": 24789833478000.0}","{""total_revenue"": 3399618954000.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": null, ""non_operating_income"": null, ""pretax_income"": -580755690000.0, ""income_taxes"": -12474482000.0, ""minorities"": 4119750000.0, ""net_income"": -597349922000.0, ""interest_expense_non_operating"": 3321272000.0, ""ebit"": -577434418000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1031692438687.3921}","{""net_operating_cash_flow"": 200406240000.0, ""net_investing_cash_flow"": -3901143463000.0, ""net_financing_cash_flow"": -25421828000.0, ""net_increased_decreased"": -3726159051000.0, ""capital_expenditure"": 237335599000.0, ""free_cash_flow"": 437741839000.0}"
ADMF.JK,2024-09-30,8,"{""total_current_assets"": null, ""total_non_current_assets"": null, ""total_assets"": 33442234000000.0, ""cash_only"": 204555000000.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 204555000000.0, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 22210234000000.0, ""total_equity"": 11232000000000.0, ""total_debt"": null, ""stockholders_equity"": 11232000000000.0}","{""total_revenue"": 5107976000000.0, ""cost_of_revenue"": null, ""gross_income"": 5107976000000.0, ""operating_expenses"": 3388865000000.0, ""operating_income"": -327248000000.0, ""non_operating_income"": 1719111000000.0, ""pretax_income"": 1391863000000.0, ""income_taxes"": -277434000000.0, ""minorities"": null, ""net_income"": 1114429000000.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1000.3850987432675}","{""net_operating_cash_flow"": -200232000000.0, ""net_investing_cash_flow"": -1105275000000.0, ""net_financing_cash_flow"": 2331935000000.0, ""net_increased_decreased"": 1026428000000.0, ""capital_expenditure"": 1101805000000.0, ""free_cash_flow"": 901573000000.0}"
MDLN.JK,2024-09-30,2,"{""total_current_assets"": 2624429648503.0, ""total_non_current_assets"": 10937065445785.0, ""total_assets"": 13561495094288.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 111394706517.0, ""total_current_liabilities"": 5542714932075.0, ""total_non_current_liabilities"": 4075358374028.0, ""total_liabilities"": 9618073306103.0, ""total_equity"": 3943421788185.0, ""total_debt"": 6327483782386.0, ""stockholders_equity"": 3944224594475.0}","{""total_revenue"": 712248746227.0, ""cost_of_revenue"": 411367061963.0, ""gross_income"": 300881684264.0, ""operating_expenses"": 381243494854.0, ""operating_income"": 682125179118.0, ""non_operating_income"": -825062693559.0, ""pretax_income"": -142937514441.0, ""income_taxes"": -23040395800.0, ""minorities"": -437128927.0, ""net_income"": -165977910241.0, ""interest_expense_non_operating"": 248941756791.0, ""ebit"": 106004242350.0, ""ebitda"": null, ""diluted_shares_outstanding"": 12363015781.478714}","{""net_operating_cash_flow"": -4645055805.0, ""net_investing_cash_flow"": -48596639319.0, ""net_financing_cash_flow"": -19715557226.0, ""net_increased_decreased"": -72957252350.0, ""capital_expenditure"": 17976989524.0, ""free_cash_flow"": 13331933719.0}"
ADMR.JK,2024-09-30,1,"{""total_current_assets"": 701651330.0, ""total_non_current_assets"": 1140077948.0, ""total_assets"": 1841729278.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 484780865.0, ""total_current_liabilities"": 229179239.0, ""total_non_current_liabilities"": 242524935.0, ""total_liabilities"": 471704174.0, ""total_equity"": 1370025104.0, ""total_debt"": 200936931.0, ""stockholders_equity"": 1310023162.0}","{""total_revenue"": 841006416.0, ""cost_of_revenue"": 404426845.0, ""gross_income"": 436579571.0, ""operating_expenses"": 27257131.0, ""operating_income"": 463836702.0, ""non_operating_income"": -44199540.0, ""pretax_income"": 419637162.0, ""income_taxes"": -88362424.0, ""minorities"": -1716055.0, ""net_income"": 332990793.0, ""interest_expense_non_operating"": 11661121.0, ""ebit"": 431298283.0, ""ebitda"": null, ""diluted_shares_outstanding"": 41109974444.44445}","{""net_operating_cash_flow"": 370058623.0, ""net_investing_cash_flow"": -257143013.0, ""net_financing_cash_flow"": -215890046.0, ""net_increased_decreased"": -102974436.0, ""capital_expenditure"": 249715488.0, ""free_cash_flow"": 619774111.0}"
BBTN.JK,2024-09-30,4,"{""gross_loan"": 313356831000000.0, ""allowance_for_loans"": 13091459000000.0, ""net_loan"": 326448290000000.0, ""non_loan_asset"": null, ""total_assets"": 455106996000000.0, ""total_earning_assets"": null, ""cash_only"": 1504426000000.0, ""total_cash_and_due_from_banks"": 3554303000000.0, ""current_account"": 130222073000000.0, ""savings_account"": 33015637000000.0, ""time_deposits"": 159659473000000.0, ""total_deposits"": 322897183000000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 394189880000000.0, ""total_equity"": 32007544000000.0, ""total_debt"": null, ""stockholders_equity"": 32007544000000.0, ""non_loan_assets"": 128658706000000.0}","{""interest_income"": 19328824000000.0, ""interest_expenses"": 12282896000000.0, ""net_interest_income"": 31611720000000.0, ""premium_income"": null, ""premium_expenses"": null, ""net_premium_income"": null, ""non_interest_income"": null, ""total_revenue"": null, ""operating_expenses"": null, ""provision_for_impairment"": 1404806000000.0, ""operating_income"": 2645549000000.0, ""non_operating_income"": 29152000000.0, ""pretax_income"": 2616397000000.0, ""income_taxes"": -534004000000.0, ""minorities"": null, ""net_income"": 2082393000000.0, ""diluted_shares_outstanding"": 14070.222972972973}","{""total_high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""total_net_cash_outflow"": null, ""net_operating_cash_flow"": -18896370000000.0, ""net_investing_cash_flow"": 596805000000.0, ""net_financing_cash_flow"": -6820202000000.0, ""net_increased_decreased"": -25119767000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null}"
DIGI.JK,2024-09-30,1,"{""total_current_assets"": 8792703776.0, ""total_non_current_assets"": 5412730876.0, ""total_assets"": 14205434652.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2343801716.0, ""total_current_liabilities"": 12089726913.0, ""total_non_current_liabilities"": 12287240665.0, ""total_liabilities"": 24376967578.0, ""total_equity"": -10171532926.0, ""total_debt"": 297213327.0, ""stockholders_equity"": -10186272154.0}","{""total_revenue"": 35543167078.0, ""cost_of_revenue"": 19686086523.0, ""gross_income"": 15857080555.0, ""operating_expenses"": 16931462918.0, ""operating_income"": 32788543473.0, ""non_operating_income"": -35122125792.0, ""pretax_income"": -2333582319.0, ""income_taxes"": 136712033.0, ""minorities"": 394638.0, ""net_income"": -2197264924.0, ""interest_expense_non_operating"": 259108427.0, ""ebit"": -2074473892.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1627603647.4074073}","{""net_operating_cash_flow"": -1409117519.0, ""net_investing_cash_flow"": -165869839.0, ""net_financing_cash_flow"": -527369034.0, ""net_increased_decreased"": -2102356392.0, ""capital_expenditure"": 186740010.0, ""free_cash_flow"": -1222377509.0}"
ICBP.JK,2024-09-30,1,"{""total_current_assets"": 40827626000000.0, ""total_non_current_assets"": 83360880000000.0, ""total_assets"": 124188506000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 22364318000000.0, ""total_current_liabilities"": 10794758000000.0, ""total_non_current_liabilities"": 45680008000000.0, ""total_liabilities"": 56474766000000.0, ""total_equity"": 67713740000000.0, ""total_debt"": 42721345000000.0, ""stockholders_equity"": 46150072000000.0}","{""total_revenue"": 55486221000000.0, ""cost_of_revenue"": 34842387000000.0, ""gross_income"": 20643834000000.0, ""operating_expenses"": 8238389000000.0, ""operating_income"": 28882223000000.0, ""non_operating_income"": -16924368000000.0, ""pretax_income"": 11957855000000.0, ""income_taxes"": -2585024000000.0, ""minorities"": 1223531000000.0, ""net_income"": 8149300000000.0, ""interest_expense_non_operating"": 1542394000000.0, ""ebit"": 13500249000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 11658.512160228898}","{""net_operating_cash_flow"": 6938409000000.0, ""net_investing_cash_flow"": -3284266000000.0, ""net_financing_cash_flow"": -3755195000000.0, ""net_increased_decreased"": -101052000000.0, ""capital_expenditure"": 2553119000000.0, ""free_cash_flow"": 9491528000000.0}"
ROCK.JK,2024-09-30,2,"{""total_current_assets"": 40834881833.0, ""total_non_current_assets"": 922317391920.0, ""total_assets"": 963152273753.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 17025220511.0, ""total_current_liabilities"": 50841568258.0, ""total_non_current_liabilities"": 102070487557.0, ""total_liabilities"": 152912055815.0, ""total_equity"": 810240217938.0, ""total_debt"": 88322855950.0, ""stockholders_equity"": 810325905777.0}","{""total_revenue"": 88416256343.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": null, ""non_operating_income"": null, ""pretax_income"": 25987662792.0, ""income_taxes"": -7851543589.0, ""minorities"": 18504.0, ""net_income"": 18136119203.0, ""interest_expense_non_operating"": 2155289083.0, ""ebit"": 28142951875.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1434818093.2753165}","{""net_operating_cash_flow"": 29883028898.0, ""net_investing_cash_flow"": -355870135.0, ""net_financing_cash_flow"": -33457210358.0, ""net_increased_decreased"": -3930051595.0, ""capital_expenditure"": 355870135.0, ""free_cash_flow"": 30238899033.0}"
TNCA.JK,2024-09-30,1,"{""total_current_assets"": 22869562173.0, ""total_non_current_assets"": 28778896499.0, ""total_assets"": 51648458672.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2035934611.0, ""total_current_liabilities"": 6167776431.0, ""total_non_current_liabilities"": 1451066450.0, ""total_liabilities"": 7618842881.0, ""total_equity"": 44029615791.0, ""total_debt"": 406106507.0, ""stockholders_equity"": 44032212077.0}","{""total_revenue"": 52989266517.0, ""cost_of_revenue"": 40235114911.0, ""gross_income"": 12754151606.0, ""operating_expenses"": 12329125474.0, ""operating_income"": 25083277080.0, ""non_operating_income"": -24374622196.0, ""pretax_income"": 708654884.0, ""income_taxes"": -228363289.0, ""minorities"": 266521.0, ""net_income"": 480025074.0, ""interest_expense_non_operating"": 19590722.0, ""ebit"": 728245606.0, ""ebitda"": null, ""diluted_shares_outstanding"": 421074626.3157895}","{""net_operating_cash_flow"": -1112189418.0, ""net_investing_cash_flow"": -33921500.0, ""net_financing_cash_flow"": 0.0, ""net_increased_decreased"": -1146110918.0, ""capital_expenditure"": 60421500.0, ""free_cash_flow"": -1051767918.0}"
MREI.JK,2024-09-30,6,"{""total_current_assets"": null, ""total_non_current_assets"": null, ""total_assets"": 5170710087091.0, ""cash_only"": 101954557922.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 3634711688417.0, ""total_equity"": 1531661368689.0, ""total_debt"": null, ""stockholders_equity"": 1531661368689.0}","{""total_revenue"": 2753814730838.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": 69635661751.0, ""non_operating_income"": null, ""pretax_income"": 54438651157.0, ""income_taxes"": 15197010594.0, ""minorities"": null, ""net_income"": 69635661751.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 517814260.49226654}","{""net_operating_cash_flow"": 91346358654.0, ""net_investing_cash_flow"": 7670039740.0, ""net_financing_cash_flow"": -6964929733.0, ""net_increased_decreased"": 92051468661.0, ""capital_expenditure"": 3438079515.0, ""free_cash_flow"": 94784438169.0}"
INDX.JK,2024-09-30,1,"{""total_current_assets"": 3437872647.0, ""total_non_current_assets"": 46959816011.0, ""total_assets"": 50397688658.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2655272742.0, ""total_current_liabilities"": 9793354123.0, ""total_non_current_liabilities"": 9055880565.0, ""total_liabilities"": 18849234688.0, ""total_equity"": 31548453970.0, ""total_debt"": 8334359727.0, ""stockholders_equity"": 31543687125.0}","{""total_revenue"": 315059742.0, ""cost_of_revenue"": 1658541184.0, ""gross_income"": -1343481442.0, ""operating_expenses"": 4510582622.0, ""operating_income"": 3167101180.0, ""non_operating_income"": -9292409122.0, ""pretax_income"": -6125307942.0, ""income_taxes"": 0.0, ""minorities"": 5238.0, ""net_income"": -6125313180.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 437835109.3638313}","{""net_operating_cash_flow"": -5537459694.0, ""net_investing_cash_flow"": -6737763.0, ""net_financing_cash_flow"": 4339458586.0, ""net_increased_decreased"": -1204738871.0, ""capital_expenditure"": 6737763.0, ""free_cash_flow"": -5530721931.0}"
APEX.JK,2024-09-30,1,"{""total_current_assets"": 77667228.0, ""total_non_current_assets"": 176944851.0, ""total_assets"": 254612079.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 9106830.0, ""total_current_liabilities"": 16346493.0, ""total_non_current_liabilities"": 172530977.0, ""total_liabilities"": 188877470.0, ""total_equity"": 65734609.0, ""total_debt"": 126420004.0, ""stockholders_equity"": 65734609.0}","{""total_revenue"": 60825088.0, ""cost_of_revenue"": null, ""gross_income"": 60825088.0, ""operating_expenses"": 60237419.0, ""operating_income"": 121062507.0, ""non_operating_income"": -119678863.0, ""pretax_income"": 1383644.0, ""income_taxes"": -411663.0, ""minorities"": null, ""net_income"": 971981.0, ""interest_expense_non_operating"": 3146185.0, ""ebit"": 4529829.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3239936666.666667}","{""net_operating_cash_flow"": 10356212.0, ""net_investing_cash_flow"": -5808339.0, ""net_financing_cash_flow"": -4054044.0, ""net_increased_decreased"": 493829.0, ""capital_expenditure"": 5874275.0, ""free_cash_flow"": 16230487.0}"
