symbol,date,industry_code,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
KIAS.JK,2024-09-30,1,"{""total_current_asset"": 295484909170.0, ""total_non_current_asset"": 700105030117.0, ""total_asset"": 995589939287.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 31090814935.0, ""total_current_liabilities"": 176129607592.0, ""total_non_current_liabilities"": 29535110517.0, ""total_liabilities"": 205664718109.0, ""total_equity"": 789925221178.0, ""total_debt"": 39099609562.0, ""stockholders_equity"": 728113079099.0}","{""total_revenue"": 437182200760.0, ""cost_of_revenue"": 428912531165.0, ""gross_income"": 8269669595.0, ""operating_expense"": 40881946670.0, ""operating_income"": 49151616265.0, ""non_operating_income_or_loss"": -78214313542.0, ""pretax_income"": -29062697277.0, ""income_taxes"": -846628034.0, ""minorities"": 145987403.0, ""net_income"": -30055312714.0, ""interest_expense_non_operating"": 985404645.0, ""ebit"": -28077292632.0, ""ebitda"": null, ""diluted_shares_outstanding"": -14952891897.51244}","{""operating_cash_flow"": -19653010551.0, ""investing_cash_flow"": -17152608102.0, ""financing_cash_flow"": -648973475.0, ""net_increased_decreased"": -37454592128.0, ""capital_expenditure"": 17152608102.0, ""free_cash_flow"": -2500402449.0}"
LRNA.JK,2024-09-30,1,"{""total_current_asset"": 22298766533.0, ""total_non_current_asset"": 310136737500.0, ""total_asset"": 332435504033.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1039219797.0, ""total_current_liabilities"": 18991508456.0, ""total_non_current_liabilities"": 30846980832.0, ""total_liabilities"": 49838489288.0, ""total_equity"": 282597014745.0, ""total_debt"": 5978974341.0, ""stockholders_equity"": 282597014745.0}","{""total_revenue"": 65473399241.0, ""cost_of_revenue"": 70045815652.0, ""gross_income"": -4572416411.0, ""operating_expense"": 21478548113.0, ""operating_income"": 16906131702.0, ""non_operating_income_or_loss"": -40888491324.0, ""pretax_income"": -23982359622.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": -23982359622.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 350005248.4238179}","{""operating_cash_flow"": 884328501.0, ""investing_cash_flow"": -18700000.0, ""financing_cash_flow"": -812891843.0, ""net_increased_decreased"": 52736658.0, ""capital_expenditure"": 18700000.0, ""free_cash_flow"": 903028501.0}"
FISH.JK,2024-09-30,1,"{""total_current_asset"": 316804026.0, ""total_non_current_asset"": 141980851.0, ""total_asset"": 458784877.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 62912735.0, ""total_current_liabilities"": 221514772.0, ""total_non_current_liabilities"": 58269616.0, ""total_liabilities"": 279784388.0, ""total_equity"": 179000489.0, ""total_debt"": 125261042.0, ""stockholders_equity"": 170225872.0}","{""total_revenue"": 998794100.0, ""cost_of_revenue"": 951952321.0, ""gross_income"": 46841779.0, ""operating_expense"": 24175387.0, ""operating_income"": 71017166.0, ""non_operating_income_or_loss"": -58692303.0, ""pretax_income"": 12324863.0, ""income_taxes"": -3244143.0, ""minorities"": 522911.0, ""net_income"": 8557809.0, ""interest_expense_non_operating"": 7709850.0, ""ebit"": 20034713.0, ""ebitda"": null, ""diluted_shares_outstanding"": 479999999.99999994}","{""operating_cash_flow"": 39791864.0, ""investing_cash_flow"": -7898988.0, ""financing_cash_flow"": -34581677.0, ""net_increased_decreased"": -2688801.0, ""capital_expenditure"": 7964258.0, ""free_cash_flow"": 47756122.0}"
FAST.JK,2024-09-30,1,"{""total_current_asset"": 802749830000.0, ""total_non_current_asset"": 3024729733000.0, ""total_asset"": 3827479563000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 87515540000.0, ""total_current_liabilities"": 2036151530000.0, ""total_non_current_liabilities"": 1529143979000.0, ""total_liabilities"": 3565295509000.0, ""total_equity"": 262184054000.0, ""total_debt"": 1381205944000.0, ""stockholders_equity"": 182953319000.0}","{""total_revenue"": 3590255015000.0, ""cost_of_revenue"": 1507546510000.0, ""gross_income"": 2082708505000.0, ""operating_expense"": 2671501362000.0, ""operating_income"": 4754209867000.0, ""non_operating_income_or_loss"": -5398483801000.0, ""pretax_income"": -644273934000.0, ""income_taxes"": 85521850000.0, ""minorities"": -1671086000.0, ""net_income"": -557080998000.0, ""interest_expense_non_operating"": 61181827000.0, ""ebit"": -583092107000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3979149.9857142856}","{""operating_cash_flow"": 94370170000.0, ""investing_cash_flow"": -244460405000.0, ""financing_cash_flow"": 29138965000.0, ""net_increased_decreased"": -120951270000.0, ""capital_expenditure"": 245115006000.0, ""free_cash_flow"": 339485176000.0}"
KICI.JK,2024-09-30,1,"{""total_current_asset"": 141600494617.0, ""total_non_current_asset"": 50608005200.0, ""total_asset"": 192208499817.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4465388535.0, ""total_current_liabilities"": 27543350908.0, ""total_non_current_liabilities"": 59301283470.0, ""total_liabilities"": 86844634378.0, ""total_equity"": 105363865439.0, ""total_debt"": 16508130460.0, ""stockholders_equity"": 105363865439.0}","{""total_revenue"": 52503536379.0, ""cost_of_revenue"": 42732002203.0, ""gross_income"": 9771534176.0, ""operating_expense"": 14822618781.0, ""operating_income"": 24594152957.0, ""non_operating_income_or_loss"": -30500194975.0, ""pretax_income"": -5906042018.0, ""income_taxes"": 1298473542.0, ""minorities"": null, ""net_income"": -4607568476.0, ""interest_expense_non_operating"": 724691298.0, ""ebit"": -5181350720.0, ""ebitda"": null, ""diluted_shares_outstanding"": 276067613.9005392}","{""operating_cash_flow"": -111449200.0, ""investing_cash_flow"": -4300818050.0, ""financing_cash_flow"": 3642744250.0, ""net_increased_decreased"": -769523000.0, ""capital_expenditure"": 4300818050.0, ""free_cash_flow"": 4189368850.0}"
INDR.JK,2024-09-30,1,"{""total_current_asset"": 306529610.0, ""total_non_current_asset"": 490351429.0, ""total_asset"": 796881039.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 13279509.0, ""total_current_liabilities"": 285817845.0, ""total_non_current_liabilities"": 109948320.0, ""total_liabilities"": 395766165.0, ""total_equity"": 401114874.0, ""total_debt"": 111289906.0, ""stockholders_equity"": 396974438.0}","{""total_revenue"": 636918208.0, ""cost_of_revenue"": 636644393.0, ""gross_income"": 273815.0, ""operating_expense"": 18883990.0, ""operating_income"": 19157805.0, ""non_operating_income_or_loss"": -39608570.0, ""pretax_income"": -20450765.0, ""income_taxes"": 6401300.0, ""minorities"": -2709.0, ""net_income"": -14046756.0, ""interest_expense_non_operating"": 5232039.0, ""ebit"": -15218726.0, ""ebitda"": null, ""diluted_shares_outstanding"": 491145314.68531466}","{""operating_cash_flow"": 14910287.0, ""investing_cash_flow"": -2624455.0, ""financing_cash_flow"": -11722138.0, ""net_increased_decreased"": 563694.0, ""capital_expenditure"": 12137259.0, ""free_cash_flow"": 27047546.0}"
APIC.JK,2024-09-30,1,"{""total_current_asset"": 7245865456997.0, ""total_non_current_asset"": 57936349322.0, ""total_asset"": 7303801806319.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 6186178107410.0, ""total_current_liabilities"": 1622507259608.0, ""total_non_current_liabilities"": 3113861986232.0, ""total_liabilities"": 4736369245840.0, ""total_equity"": 2567432560479.0, ""total_debt"": 1612439613583.0, ""stockholders_equity"": 2475485262609.0}","{""total_revenue"": 1523842754638.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": null, ""non_operating_income_or_loss"": null, ""pretax_income"": 138183677345.0, ""income_taxes"": -5677973180.0, ""minorities"": 3438977616.0, ""net_income"": 129066726549.0, ""interest_expense_non_operating"": 204275080309.0, ""ebit"": 342458757654.0, ""ebitda"": null, ""diluted_shares_outstanding"": 11765426303.463991}","{""operating_cash_flow"": -146763715110.0, ""investing_cash_flow"": 146730428607.0, ""financing_cash_flow"": 128765758897.0, ""net_increased_decreased"": 128732472394.0, ""capital_expenditure"": 1647641365.0, ""free_cash_flow"": -145116073745.0}"
RMKE.JK,2024-09-30,1,"{""total_current_asset"": 1146762708913.0, ""total_non_current_asset"": 1132770008134.0, ""total_asset"": 2279532717047.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 18133289569.0, ""total_current_liabilities"": 579186021488.0, ""total_non_current_liabilities"": 69317510334.0, ""total_liabilities"": 648503531822.0, ""total_equity"": 1631029185225.0, ""total_debt"": 410344705119.0, ""stockholders_equity"": 1629960862657.0}","{""total_revenue"": 1755525605183.0, ""cost_of_revenue"": 1445412044862.0, ""gross_income"": 310113560321.0, ""operating_expense"": 59858079666.0, ""operating_income"": 369971639987.0, ""non_operating_income_or_loss"": -142910607071.0, ""pretax_income"": 227061032916.0, ""income_taxes"": -49879988266.0, ""minorities"": -20709579449.0, ""net_income"": 197890624099.0, ""interest_expense_non_operating"": 26328999781.0, ""ebit"": 253390032697.0, ""ebitda"": null, ""diluted_shares_outstanding"": 4375207254.012824}","{""operating_cash_flow"": 159832747684.0, ""investing_cash_flow"": -164723121904.0, ""financing_cash_flow"": 19713341288.0, ""net_increased_decreased"": 14822967068.0, ""capital_expenditure"": 68549334214.0, ""free_cash_flow"": 228382081898.0}"
CASS.JK,2024-09-30,3,"{""total_current_asset"": 1713662000000.0, ""total_non_current_asset"": 637646000000.0, ""total_asset"": 2351308000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1268739000000.0, ""total_current_liabilities"": 783181000000.0, ""total_non_current_liabilities"": 138425000000.0, ""total_liabilities"": 921606000000.0, ""total_equity"": 1429702000000.0, ""total_debt"": 64091000000.0, ""stockholders_equity"": 979228000000.0}","{""total_revenue"": 2019128000000.0, ""cost_of_revenue"": 1451095000000.0, ""gross_income"": 568033000000.0, ""operating_expense"": null, ""operating_income"": 568033000000.0, ""non_operating_income_or_loss"": 71726000000.0, ""pretax_income"": 639759000000.0, ""income_taxes"": -137365000000.0, ""minorities"": 243371000000.0, ""net_income"": 260536000000.0, ""interest_expense_non_operating"": 11744000000.0, ""ebit"": 651503000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2084.288}","{""operating_cash_flow"": 582845000000.0, ""investing_cash_flow"": 393697000000.0, ""financing_cash_flow"": -160956000000.0, ""net_increased_decreased"": 815586000000.0, ""capital_expenditure"": 62883000000.0, ""free_cash_flow"": 645728000000.0}"
BUDI.JK,2024-09-30,1,"{""total_current_asset"": 2141172000000.0, ""total_non_current_asset"": 1537908000000.0, ""total_asset"": 3679080000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 87131000000.0, ""total_current_liabilities"": 1667834000000.0, ""total_non_current_liabilities"": 381441000000.0, ""total_liabilities"": 2049275000000.0, ""total_equity"": 1629805000000.0, ""total_debt"": 1327710000000.0, ""stockholders_equity"": 1500023000000.0}","{""total_revenue"": 2972171000000.0, ""cost_of_revenue"": 2681548000000.0, ""gross_income"": 290623000000.0, ""operating_expense"": 139459000000.0, ""operating_income"": 430082000000.0, ""non_operating_income_or_loss"": -359460000000.0, ""pretax_income"": 70622000000.0, ""income_taxes"": -14148000000.0, ""minorities"": 5436000000.0, ""net_income"": 51038000000.0, ""interest_expense_non_operating"": 100753000000.0, ""ebit"": 171375000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 4500.705467372134}","{""operating_cash_flow"": 70609000000.0, ""investing_cash_flow"": -78352000000.0, ""financing_cash_flow"": -21534000000.0, ""net_increased_decreased"": -29277000000.0, ""capital_expenditure"": 69215000000.0, ""free_cash_flow"": 139824000000.0}"
DUTI.JK,2024-09-30,2,"{""total_current_asset"": 7433574955798.0, ""total_non_current_asset"": 7622977201740.0, ""total_asset"": 15056552157538.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3115172846346.0, ""total_current_liabilities"": 2166772434408.0, ""total_non_current_liabilities"": 620242041892.0, ""total_liabilities"": 2787014476300.0, ""total_equity"": 12269537681238.0, ""total_debt"": 624075308.0, ""stockholders_equity"": 10975617404520.0}","{""total_revenue"": 3199622319924.0, ""cost_of_revenue"": 1245627816374.0, ""gross_income"": 1953994503550.0, ""operating_expense"": 867466496178.0, ""operating_income"": 2821460999728.0, ""non_operating_income_or_loss"": -1726186250249.0, ""pretax_income"": 1095274749479.0, ""income_taxes"": -1273198435.0, ""minorities"": 389254483688.0, ""net_income"": 1094001551044.0, ""interest_expense_non_operating"": 97529196237.0, ""ebit"": 1192803945716.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1850021177.4977686}","{""operating_cash_flow"": 508925622872.0, ""investing_cash_flow"": -25859829528.0, ""financing_cash_flow"": -243535007712.0, ""net_increased_decreased"": 239530785632.0, ""capital_expenditure"": 162097757081.0, ""free_cash_flow"": 671023379953.0}"
SMRA.JK,2024-09-30,2,"{""total_current_asset"": 15215119696000.0, ""total_non_current_asset"": 18240665023000.0, ""total_asset"": 33455784719000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2801407997000.0, ""total_current_liabilities"": 13710290249000.0, ""total_non_current_liabilities"": 6424212236000.0, ""total_liabilities"": 20134502485000.0, ""total_equity"": 13321282234000.0, ""total_debt"": 10006007896000.0, ""stockholders_equity"": 10627806532000.0}","{""total_revenue"": 7541309058000.0, ""cost_of_revenue"": 3554179828000.0, ""gross_income"": 3987129230000.0, ""operating_expense"": 1214081530000.0, ""operating_income"": 5201210760000.0, ""non_operating_income_or_loss"": -3458758991000.0, ""pretax_income"": 1742451769000.0, ""income_taxes"": -488698097000.0, ""minorities"": 320044188000.0, ""net_income"": 1253753672000.0, ""interest_expense_non_operating"": 786462211000.0, ""ebit"": 2528913980000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 16508300636.49222}","{""operating_cash_flow"": 83154032000.0, ""investing_cash_flow"": -3171529982000.0, ""financing_cash_flow"": 2596907225000.0, ""net_increased_decreased"": -491468725000.0, ""capital_expenditure"": 2673688241000.0, ""free_cash_flow"": 2756842273000.0}"
BIPI.JK,2024-09-30,1,"{""total_current_asset"": 808478527.0, ""total_non_current_asset"": 952140723.0, ""total_asset"": 1760619250.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 296713379.0, ""total_current_liabilities"": 617907689.0, ""total_non_current_liabilities"": 557701842.0, ""total_liabilities"": 1175609531.0, ""total_equity"": 585009719.0, ""total_debt"": 821948111.0, ""stockholders_equity"": 474759037.0}","{""total_revenue"": 418068729.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": null, ""non_operating_income_or_loss"": null, ""pretax_income"": 20235724.0, ""income_taxes"": -16415427.0, ""minorities"": 242783.0, ""net_income"": 3577514.0, ""interest_expense_non_operating"": 55007139.0, ""ebit"": 75242863.0, ""ebitda"": null, ""diluted_shares_outstanding"": 63884178571.42857}","{""operating_cash_flow"": 105587966.0, ""investing_cash_flow"": -58011467.0, ""financing_cash_flow"": -75193465.0, ""net_increased_decreased"": -27616966.0, ""capital_expenditure"": 56661257.0, ""free_cash_flow"": 162249223.0}"
FMII.JK,2024-09-30,2,"{""total_current_asset"": 182580000000.0, ""total_non_current_asset"": 594797000000.0, ""total_asset"": 777377000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2906000000.0, ""total_current_liabilities"": 89739000000.0, ""total_non_current_liabilities"": 15942000000.0, ""total_liabilities"": 105681000000.0, ""total_equity"": 671696000000.0, ""total_debt"": 63028000000.0, ""stockholders_equity"": 671409000000.0}","{""total_revenue"": 19251000000.0, ""cost_of_revenue"": 9286000000.0, ""gross_income"": 9965000000.0, ""operating_expense"": 7313000000.0, ""operating_income"": 17278000000.0, ""non_operating_income_or_loss"": -14535000000.0, ""pretax_income"": 2743000000.0, ""income_taxes"": -366000000.0, ""minorities"": -1000000.0, ""net_income"": 2377000000.0, ""interest_expense_non_operating"": 23000000.0, ""ebit"": 2766000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 6427.027027027027}","{""operating_cash_flow"": 7397000000.0, ""investing_cash_flow"": -4365000000.0, ""financing_cash_flow"": -1737000000.0, ""net_increased_decreased"": 1295000000.0, ""capital_expenditure"": 4231000000.0, ""free_cash_flow"": 11628000000.0}"
TBMS.JK,2024-09-30,1,"{""total_current_asset"": 126969090.0, ""total_non_current_asset"": 27723703.0, ""total_asset"": 154692793.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 12311501.0, ""total_current_liabilities"": 82431048.0, ""total_non_current_liabilities"": 98444.0, ""total_liabilities"": 82529492.0, ""total_equity"": 72163301.0, ""total_debt"": 33094398.0, ""stockholders_equity"": 72163301.0}","{""total_revenue"": 608305427.0, ""cost_of_revenue"": 592312429.0, ""gross_income"": 15992998.0, ""operating_expense"": 4672871.0, ""operating_income"": 20665869.0, ""non_operating_income_or_loss"": -10810231.0, ""pretax_income"": 9855638.0, ""income_taxes"": -2129729.0, ""minorities"": null, ""net_income"": 7725909.0, ""interest_expense_non_operating"": 2155663.0, ""ebit"": 12011301.0, ""ebitda"": null, ""diluted_shares_outstanding"": 386295450.0}","{""operating_cash_flow"": -4599717.0, ""investing_cash_flow"": -266646.0, ""financing_cash_flow"": -7606228.0, ""net_increased_decreased"": -12472591.0, ""capital_expenditure"": 266646.0, ""free_cash_flow"": -4333071.0}"
SMLE.JK,2024-09-30,1,"{""total_current_asset"": 158723673841.0, ""total_non_current_asset"": 40307422731.0, ""total_asset"": 199031096572.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 70994854837.0, ""total_current_liabilities"": 76013979500.0, ""total_non_current_liabilities"": 17168397369.0, ""total_liabilities"": 93182376869.0, ""total_equity"": 105848719703.0, ""total_debt"": 50192083201.0, ""stockholders_equity"": 105847840143.0}","{""total_revenue"": 168926166194.0, ""cost_of_revenue"": 124622163186.0, ""gross_income"": 44304003008.0, ""operating_expense"": 32377172241.0, ""operating_income"": 76681175249.0, ""non_operating_income_or_loss"": -71003779766.0, ""pretax_income"": 5677395483.0, ""income_taxes"": -1637404482.0, ""minorities"": -120440.0, ""net_income"": 4040111441.0, ""interest_expense_non_operating"": 2850640750.0, ""ebit"": 8528036233.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2321903127.011494}","{""operating_cash_flow"": -18422338577.0, ""investing_cash_flow"": -9093062710.0, ""financing_cash_flow"": 97490336965.0, ""net_increased_decreased"": 69974935678.0, ""capital_expenditure"": 9216062710.0, ""free_cash_flow"": -9206275867.0}"
PTPP.JK,2024-09-30,3,"{""total_current_asset"": 31316152034658.0, ""total_non_current_asset"": 26594216629532.0, ""total_asset"": 57910368664190.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3271336240553.0, ""total_current_liabilities"": 25152052518994.0, ""total_non_current_liabilities"": 17551875317246.0, ""total_liabilities"": 42703927836240.0, ""total_equity"": 15206440827950.0, ""total_debt"": 23540346392018.0, ""stockholders_equity"": 11979464102707.0}","{""total_revenue"": 14004238705467.0, ""cost_of_revenue"": 12349428301599.0, ""gross_income"": 1654810403868.0, ""operating_expense"": 772103358680.0, ""operating_income"": 2426913762548.0, ""non_operating_income_or_loss"": -1940771466515.0, ""pretax_income"": 486142296033.0, ""income_taxes"": -408688218097.0, ""minorities"": -189835346658.0, ""net_income"": 267289424594.0, ""interest_expense_non_operating"": 1085570059817.0, ""ebit"": 1571712355850.0, ""ebitda"": null, ""diluted_shares_outstanding"": 6216033130.093023}","{""operating_cash_flow"": -1393482746244.0, ""investing_cash_flow"": -1268693570215.0, ""financing_cash_flow"": 1550856308305.0, ""net_increased_decreased"": -1111320008154.0, ""capital_expenditure"": 1464984845369.0, ""free_cash_flow"": 71502099125.0}"
KEJU.JK,2024-09-30,1,"{""total_current_asset"": 608806171839.0, ""total_non_current_asset"": 281591021060.0, ""total_asset"": 890397192899.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 228859761698.0, ""total_current_liabilities"": 186685172413.0, ""total_non_current_liabilities"": 6133940619.0, ""total_liabilities"": 192819113032.0, ""total_equity"": 697578079867.0, ""total_debt"": null, ""stockholders_equity"": 697578079867.0}","{""total_revenue"": 939185108049.0, ""cost_of_revenue"": 660904084586.0, ""gross_income"": 278281023463.0, ""operating_expense"": 138570263534.0, ""operating_income"": 416851286997.0, ""non_operating_income_or_loss"": -273462993142.0, ""pretax_income"": 143388293855.0, ""income_taxes"": -29867636277.0, ""minorities"": null, ""net_income"": 113520657578.0, ""interest_expense_non_operating"": 143439135.0, ""ebit"": 143531732990.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1498424730.438226}","{""operating_cash_flow"": 258311321169.0, ""investing_cash_flow"": -95015376460.0, ""financing_cash_flow"": -86985654000.0, ""net_increased_decreased"": 76310290709.0, ""capital_expenditure"": 98489257286.0, ""free_cash_flow"": 356800578455.0}"
ASJT.JK,2024-09-30,6,"{""total_current_asset"": null, ""total_non_current_asset"": null, ""total_asset"": 505265950976.0, ""cash_only"": 9499305353.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 187047567710.0, ""total_equity"": 318218383266.0, ""total_debt"": null, ""stockholders_equity"": 318218383266.0}","{""total_revenue"": 164359406926.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": -6663437909.0, ""non_operating_income_or_loss"": null, ""pretax_income"": -6663437909.0, ""income_taxes"": 0.0, ""minorities"": null, ""net_income"": -6663437909.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1399881913.6554623}","{""operating_cash_flow"": 9295535214.0, ""investing_cash_flow"": -9753998557.0, ""financing_cash_flow"": null, ""net_increased_decreased"": -458463343.0, ""capital_expenditure"": 553849262659.0, ""free_cash_flow"": 563144797873.0}"
KOCI.JK,2024-09-30,2,"{""total_current_asset"": 68570218436.0, ""total_non_current_asset"": 68976179386.0, ""total_asset"": 137546397822.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 14033923556.0, ""total_current_liabilities"": 11175459967.0, ""total_non_current_liabilities"": 371353579.0, ""total_liabilities"": 11546813546.0, ""total_equity"": 125999584276.0, ""total_debt"": null, ""stockholders_equity"": 125999584276.0}","{""total_revenue"": 59636059682.0, ""cost_of_revenue"": 33595080429.0, ""gross_income"": 26040979253.0, ""operating_expense"": 7681192674.0, ""operating_income"": 33722171927.0, ""non_operating_income_or_loss"": -14986922636.0, ""pretax_income"": 18735249291.0, ""income_taxes"": -930488322.0, ""minorities"": null, ""net_income"": 17804760969.0, ""interest_expense_non_operating"": 23829386.0, ""ebit"": 18759078677.0, ""ebitda"": null, ""diluted_shares_outstanding"": 4418054831.017369}","{""operating_cash_flow"": 14861120984.0, ""investing_cash_flow"": -13897602124.0, ""financing_cash_flow"": -12994589973.0, ""net_increased_decreased"": -12031071113.0, ""capital_expenditure"": 14418398522.0, ""free_cash_flow"": 29279519506.0}"
ZBRA.JK,2024-09-30,1,"{""total_current_asset"": 2542845363894.0, ""total_non_current_asset"": 794932334291.0, ""total_asset"": 3337777698185.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 27614844979.0, ""total_current_liabilities"": 1912467497108.0, ""total_non_current_liabilities"": 245626026177.0, ""total_liabilities"": 2158093523285.0, ""total_equity"": 1179684174900.0, ""total_debt"": 1173907304082.0, ""stockholders_equity"": 1164941204119.0}","{""total_revenue"": 1160393034273.0, ""cost_of_revenue"": 942211208956.0, ""gross_income"": 218181825317.0, ""operating_expense"": 280224537990.0, ""operating_income"": 498406363307.0, ""non_operating_income_or_loss"": -578532816139.0, ""pretax_income"": -80126452832.0, ""income_taxes"": -189759167.0, ""minorities"": 3018684966.0, ""net_income"": -83334896965.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2458256547.640118}","{""operating_cash_flow"": 228439846505.0, ""investing_cash_flow"": -26846357475.0, ""financing_cash_flow"": -191137137936.0, ""net_increased_decreased"": 10456351094.0, ""capital_expenditure"": 25710456622.0, ""free_cash_flow"": 254150303127.0}"
INAF.JK,2024-09-30,1,"{""total_current_asset"": 208949617598.0, ""total_non_current_asset"": 549484485518.0, ""total_asset"": 758434103116.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 7721189003.0, ""total_current_liabilities"": 1420228975437.0, ""total_non_current_liabilities"": 308841305417.0, ""total_liabilities"": 1729070280854.0, ""total_equity"": -970636177738.0, ""total_debt"": 137926382932.0, ""stockholders_equity"": -970616099712.0}","{""total_revenue"": 137870418335.0, ""cost_of_revenue"": 149671993782.0, ""gross_income"": -11801575447.0, ""operating_expense"": 120294690515.0, ""operating_income"": 108493115068.0, ""non_operating_income_or_loss"": -275651249849.0, ""pretax_income"": -167158134781.0, ""income_taxes"": 674215309.0, ""minorities"": -1646282.0, ""net_income"": -166482273190.0, ""interest_expense_non_operating"": 37501042008.0, ""ebit"": -129657092773.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3099074333.3953834}","{""operating_cash_flow"": -55659038028.0, ""investing_cash_flow"": -341847827.0, ""financing_cash_flow"": 46651134897.0, ""net_increased_decreased"": -9349750958.0, ""capital_expenditure"": 418813332.0, ""free_cash_flow"": -55240224696.0}"
CGAS.JK,2024-09-30,1,"{""total_current_asset"": 208858609491.0, ""total_non_current_asset"": 144993532451.0, ""total_asset"": 353852141942.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 78805477965.0, ""total_current_liabilities"": 52139084479.0, ""total_non_current_liabilities"": 39200012348.0, ""total_liabilities"": 91339096827.0, ""total_equity"": 262513045115.0, ""total_debt"": 25658853038.0, ""stockholders_equity"": 251153502878.0}","{""total_revenue"": 375866148614.0, ""cost_of_revenue"": 314590088961.0, ""gross_income"": 61276059653.0, ""operating_expense"": 54974492855.0, ""operating_income"": 116250552508.0, ""non_operating_income_or_loss"": -105165637039.0, ""pretax_income"": 11084915469.0, ""income_taxes"": -1903743863.0, ""minorities"": 528118413.0, ""net_income"": 8653053193.0, ""interest_expense_non_operating"": 4528768721.0, ""ebit"": 15613684190.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1730610638.6}","{""operating_cash_flow"": -8735318351.0, ""investing_cash_flow"": -89158486732.0, ""financing_cash_flow"": 158786367042.0, ""net_increased_decreased"": 60892561959.0, ""capital_expenditure"": 70960536490.0, ""free_cash_flow"": 62225218139.0}"
