symbol,year,period,file_name,file_url
IPAC.JK,2024,tw2,FinancialStatement-2024-II-IPAC.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/IPAC/FinancialStatement-2024-II-IPAC.xlsx
DGNS.JK,2024,tw1,FinancialStatement-2024-I-DGNS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/DGNS/FinancialStatement-2024-I-DGNS.xlsx
DGNS.JK,2024,tw2,FinancialStatement-2024-II-DGNS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/DGNS/FinancialStatement-2024-II-DGNS.xlsx
OILS.JK,2024,tw1,FinancialStatement-2024-I-OILS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/OILS/FinancialStatement-2024-I-OILS.xlsx
OILS.JK,2024,tw2,FinancialStatement-2024-II-OILS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/OILS/FinancialStatement-2024-II-OILS.xlsx
OKAS.JK,2024,tw1,FinancialStatement-2024-I-OKAS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/OKAS/FinancialStatement-2024-I-OKAS.xlsx
ICON.JK,2024,tw1,FinancialStatement-2024-I-ICON.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ICON/FinancialStatement-2024-I-ICON.xlsx
ICON.JK,2024,tw2,FinancialStatement-2024-II-ICON.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ICON/FinancialStatement-2024-II-ICON.xlsx
NELY.JK,2024,tw1,FinancialStatement-2024-I-NELY.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/NELY/FinancialStatement-2024-I-NELY.xlsx
REAL.JK,2024,tw1,FinancialStatement-2024-I-REAL.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/REAL/FinancialStatement-2024-I-REAL.xlsx
