symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
BKSW.JK,2024-03-31,"{""gross_loan"": 6501674000000.0, ""allowance_for_loans"": 519240000000.0, ""net_loan"": 7020914000000.0, ""non_loan_asset"": null, ""total_assets"": 11496635000000.0, ""total_earning_assets"": null, ""cash_only"": 31143000000.0, ""total_cash_and_due_from_banks"": 148185000000.0, ""current_account"": 977591000000.0, ""savings_account"": 475262000000.0, ""time_deposits"": 4997765000000.0, ""total_deposits"": 6450618000000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 6800329000000.0, ""total_equity"": 4696306000000.0, ""total_debt"": null, ""stockholders_equity"": 4696306000000.0, ""non_loan_assets"": 4475721000000.0}","{""interest_income"": 186293000000.0, ""interest_expenses"": 67539000000.0, ""net_interest_income"": 253832000000.0, ""premium_income"": null, ""premium_expenses"": null, ""net_premium_income"": null, ""non_interest_income"": null, ""total_revenue"": null, ""operating_expenses"": null, ""provision_for_impairment"": 11755000000.0, ""operating_income"": 9032000000.0, ""non_operating_income"": null, ""pretax_income"": 9032000000.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": 9032000000.0, ""diluted_shares_outstanding"": 34738.46153846154}","{""total_high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""total_net_cash_outflow"": null, ""net_operating_cash_flow"": 1014273000000.0, ""net_investing_cash_flow"": -937450000000.0, ""net_financing_cash_flow"": 0.0, ""net_increased_decreased"": 76823000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null}"
DATA.JK,2024-03-31,"{""total_current_assets"": 49624361397.0, ""total_non_current_assets"": 108403237198.0, ""total_assets"": 158027598595.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 5620824567.0, ""total_current_liabilities"": 42725053064.0, ""total_non_current_liabilities"": 12182626158.0, ""total_liabilities"": 54907679222.0, ""total_equity"": 103119919373.0, ""total_debt"": 24686662890.0, ""stockholders_equity"": 103119919373.0}","{""total_revenue"": 58752380980.0, ""cost_of_revenue"": 20682626421.0, ""gross_income"": 38069754559.0, ""operating_expenses"": 22304460095.0, ""operating_income"": 60374214654.0, ""non_operating_income"": -45235325768.0, ""pretax_income"": 15138888886.0, ""income_taxes"": -3439990397.0, ""minorities"": null, ""net_income"": 11698898489.0, ""interest_expense_non_operating"": 553751547.0, ""ebit"": 15692640433.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1099520534.6804512}","{""net_operating_cash_flow"": 10170638165.0, ""net_investing_cash_flow"": -21835342852.0, ""net_financing_cash_flow"": -7487972083.0, ""net_increased_decreased"": -19152676770.0, ""capital_expenditure"": 21835342852.0, ""free_cash_flow"": 32005981017.0}"
TGUK.JK,2024-03-31,"{""total_current_assets"": 53717603460.0, ""total_non_current_assets"": 152322158949.0, ""total_assets"": 206039762409.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4359986624.0, ""total_current_liabilities"": 26441407644.0, ""total_non_current_liabilities"": 1290640955.0, ""total_liabilities"": 27732048599.0, ""total_equity"": 178307713810.0, ""total_debt"": 6000000000.0, ""stockholders_equity"": 178307713810.0}","{""total_revenue"": 34649405738.0, ""cost_of_revenue"": 15102625189.0, ""gross_income"": 19546780549.0, ""operating_expenses"": 17470330225.0, ""operating_income"": 37017110774.0, ""non_operating_income"": -35497478314.0, ""pretax_income"": 1519632460.0, ""income_taxes"": -434839368.0, ""minorities"": null, ""net_income"": 1084793092.0, ""interest_expense_non_operating"": 285492636.0, ""ebit"": 1805125096.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2522774632.55814}","{""net_operating_cash_flow"": 5359934585.0, ""net_investing_cash_flow"": -36589930438.0, ""net_financing_cash_flow"": 1000000000.0, ""net_increased_decreased"": -30229995853.0, ""capital_expenditure"": 36589930438.0, ""free_cash_flow"": 41949865023.0}"
MSTI.JK,2024-03-31,"{""total_current_assets"": 2556390313366.0, ""total_non_current_assets"": 227582137094.0, ""total_assets"": 2783972450460.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 928986275829.0, ""total_current_liabilities"": 616716124937.0, ""total_non_current_liabilities"": 117723303382.0, ""total_liabilities"": 734439428319.0, ""total_equity"": 2049533022141.0, ""total_debt"": 67210605409.0, ""stockholders_equity"": 2049533022141.0}","{""total_revenue"": 1119492792508.0, ""cost_of_revenue"": 907350640281.0, ""gross_income"": 212142152227.0, ""operating_expenses"": 86627655044.0, ""operating_income"": 298769807271.0, ""non_operating_income"": -168035204702.0, ""pretax_income"": 130734602569.0, ""income_taxes"": -25510114264.0, ""minorities"": null, ""net_income"": 105224488305.0, ""interest_expense_non_operating"": 2458023645.0, ""ebit"": 133192626214.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2769065481.7105265}","{""net_operating_cash_flow"": 104215336336.0, ""net_investing_cash_flow"": -96191376.0, ""net_financing_cash_flow"": -178248545653.0, ""net_increased_decreased"": -74129400693.0, ""capital_expenditure"": 4874200788.0, ""free_cash_flow"": 109089537124.0}"
PSDN.JK,2024-03-31,"{""total_current_assets"": 12979386246.0, ""total_non_current_assets"": 134046088337.0, ""total_assets"": 147025474583.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3238361415.0, ""total_current_liabilities"": 22484295077.0, ""total_non_current_liabilities"": 63533796459.0, ""total_liabilities"": 86018091536.0, ""total_equity"": 61007383047.0, ""total_debt"": 0.0, ""stockholders_equity"": 61007383047.0}","{""total_revenue"": 1404750800.0, ""cost_of_revenue"": 1190684913.0, ""gross_income"": 214065887.0, ""operating_expenses"": 6574461165.0, ""operating_income"": 6788527052.0, ""non_operating_income"": -11863355935.0, ""pretax_income"": -5074828883.0, ""income_taxes"": 0.0, ""minorities"": 0.0, ""net_income"": -5074828883.0, ""interest_expense_non_operating"": 0.0, ""ebit"": -5074828883.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1441712750.8522727}","{""net_operating_cash_flow"": -2896035130.0, ""net_investing_cash_flow"": 0.0, ""net_financing_cash_flow"": 2465000000.0, ""net_increased_decreased"": -431035130.0, ""capital_expenditure"": 0.0, ""free_cash_flow"": -2896035130.0}"
SMMT.JK,2024-03-31,"{""total_current_assets"": 220095612016.0, ""total_non_current_assets"": 836246813564.0, ""total_assets"": 1056342425580.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 85154408389.0, ""total_current_liabilities"": 202317056743.0, ""total_non_current_liabilities"": 33766515103.0, ""total_liabilities"": 236083571846.0, ""total_equity"": 820258853734.0, ""total_debt"": null, ""stockholders_equity"": 764951036897.0}","{""total_revenue"": 84388125429.0, ""cost_of_revenue"": 70427657900.0, ""gross_income"": 13960467529.0, ""operating_expenses"": 12646281738.0, ""operating_income"": 26606749267.0, ""non_operating_income"": -11843060066.0, ""pretax_income"": 14763689201.0, ""income_taxes"": -1195561972.0, ""minorities"": 778444493.0, ""net_income"": 12789682736.0, ""interest_expense_non_operating"": 230728262.0, ""ebit"": 14994417463.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3150168161.576355}","{""net_operating_cash_flow"": 46969888452.0, ""net_investing_cash_flow"": -7639248660.0, ""net_financing_cash_flow"": null, ""net_increased_decreased"": 39330639792.0, ""capital_expenditure"": 5494463254.0, ""free_cash_flow"": 52464351706.0}"
ELSA.JK,2024-03-31,"{""total_current_assets"": 6336232000000.0, ""total_non_current_assets"": 3571901000000.0, ""total_assets"": 9908133000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2475644000000.0, ""total_current_liabilities"": 4345978000000.0, ""total_non_current_liabilities"": 962895000000.0, ""total_liabilities"": 5308873000000.0, ""total_equity"": 4599260000000.0, ""total_debt"": 1248730000000.0, ""stockholders_equity"": 4597672000000.0}","{""total_revenue"": 3107783000000.0, ""cost_of_revenue"": 2783510000000.0, ""gross_income"": 324273000000.0, ""operating_expenses"": 112525000000.0, ""operating_income"": 436798000000.0, ""non_operating_income"": -200878000000.0, ""pretax_income"": 235920000000.0, ""income_taxes"": -52728000000.0, ""minorities"": null, ""net_income"": 183192000000.0, ""interest_expense_non_operating"": 27879000000.0, ""ebit"": 263799000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 7298.4860557768925}","{""net_operating_cash_flow"": 528520000000.0, ""net_investing_cash_flow"": -111586000000.0, ""net_financing_cash_flow"": -20771000000.0, ""net_increased_decreased"": 396163000000.0, ""capital_expenditure"": 112169000000.0, ""free_cash_flow"": 640689000000.0}"
ALTO.JK,2024-03-31,"{""total_current_assets"": 127113625035.0, ""total_non_current_assets"": 845364774993.0, ""total_assets"": 972478400028.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 6720511127.0, ""total_current_liabilities"": 163557807106.0, ""total_non_current_liabilities"": 487213821304.0, ""total_liabilities"": 650771628410.0, ""total_equity"": 321706771618.0, ""total_debt"": 575862478917.0, ""stockholders_equity"": 320248869167.0}","{""total_revenue"": 27984849521.0, ""cost_of_revenue"": 21873695693.0, ""gross_income"": 6111153828.0, ""operating_expenses"": 6098476876.0, ""operating_income"": 12209630704.0, ""non_operating_income"": -11583026437.0, ""pretax_income"": 626604267.0, ""income_taxes"": -2685723145.0, ""minorities"": -5270753.0, ""net_income"": -2053848125.0, ""interest_expense_non_operating"": 624378714.0, ""ebit"": 1250982981.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2184944813.8297873}","{""net_operating_cash_flow"": -842764569.0, ""net_investing_cash_flow"": 339891893.0, ""net_financing_cash_flow"": -448500161.0, ""net_increased_decreased"": -951372837.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
TOSK.JK,2024-03-31,"{""total_current_assets"": 152523399042.0, ""total_non_current_assets"": 43163297726.0, ""total_assets"": 195686696768.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 58811483961.0, ""total_current_liabilities"": 39038079126.0, ""total_non_current_liabilities"": 8280350348.0, ""total_liabilities"": 47318429474.0, ""total_equity"": 148368267294.0, ""total_debt"": 19034254771.0, ""stockholders_equity"": 148368259678.0}","{""total_revenue"": 594130958413.0, ""cost_of_revenue"": 584304634242.0, ""gross_income"": 9826324171.0, ""operating_expenses"": 7334522988.0, ""operating_income"": 17160847159.0, ""non_operating_income"": -14781831840.0, ""pretax_income"": 2379015319.0, ""income_taxes"": -537080167.0, ""minorities"": -253.0, ""net_income"": 1841935405.0, ""interest_expense_non_operating"": 574023033.0, ""ebit"": 2953038352.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1860540813.131313}","{""net_operating_cash_flow"": -50931485556.0, ""net_investing_cash_flow"": -3787590521.0, ""net_financing_cash_flow"": 109006434743.0, ""net_increased_decreased"": 54287358666.0, ""capital_expenditure"": 3801293917.0, ""free_cash_flow"": -47130191639.0}"
VINS.JK,2024-03-31,"{""total_current_assets"": null, ""total_non_current_assets"": null, ""total_assets"": 217216103674.0, ""cash_only"": 7273569492.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 65996568250.0, ""total_equity"": 151219535424.0, ""total_debt"": null, ""stockholders_equity"": 151219535424.0}","{""total_revenue"": 23118672983.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": 1170029334.0, ""non_operating_income"": null, ""pretax_income"": 1170029334.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": 1170029334.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1462536667.5}","{""net_operating_cash_flow"": 1976979047.0, ""net_investing_cash_flow"": 2404086435.0, ""net_financing_cash_flow"": -269904102.0, ""net_increased_decreased"": 4111161380.0, ""capital_expenditure"": 5433900.0, ""free_cash_flow"": 1982412947.0}"
ZINC.JK,2024-03-31,"{""total_current_assets"": 560437796637.0, ""total_non_current_assets"": 2026119090679.0, ""total_assets"": 2586556887316.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 41006201894.0, ""total_current_liabilities"": 444436232373.0, ""total_non_current_liabilities"": 1419465136804.0, ""total_liabilities"": 1863901369177.0, ""total_equity"": 722655518139.0, ""total_debt"": 1538332301172.0, ""stockholders_equity"": 722955893464.0}","{""total_revenue"": 66607325785.0, ""cost_of_revenue"": 50268436893.0, ""gross_income"": 16338888892.0, ""operating_expenses"": 17750138113.0, ""operating_income"": 34089027005.0, ""non_operating_income"": -55900527402.0, ""pretax_income"": -21811500397.0, ""income_taxes"": 0.0, ""minorities"": -1929646595.0, ""net_income"": -19881853802.0, ""interest_expense_non_operating"": 30364981358.0, ""ebit"": 8553480961.0, ""ebitda"": null, ""diluted_shares_outstanding"": 25166903546.83544}","{""net_operating_cash_flow"": 32294566643.0, ""net_investing_cash_flow"": -7186055776.0, ""net_financing_cash_flow"": -30551002720.0, ""net_increased_decreased"": -5442491853.0, ""capital_expenditure"": 7173121485.0, ""free_cash_flow"": 39467688128.0}"
TRUS.JK,2024-03-31,"{""total_current_assets"": null, ""total_non_current_assets"": null, ""total_assets"": 429898209095.0, ""cash_only"": 12273700.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 12273700.0, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 47542619476.0, ""total_equity"": 382355589619.0, ""total_debt"": null, ""stockholders_equity"": 382355589619.0}","{""total_revenue"": 5891048365.0, ""cost_of_revenue"": null, ""gross_income"": 5891048365.0, ""operating_expenses"": 5891048365.0, ""operating_income"": 6287484743.0, ""non_operating_income"": null, ""pretax_income"": 6287484743.0, ""income_taxes"": -1185504407.0, ""minorities"": null, ""net_income"": 5101980336.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 799683438.2445141}","{""net_operating_cash_flow"": -67274144380.0, ""net_investing_cash_flow"": -1713384974.0, ""net_financing_cash_flow"": -165407847.0, ""net_increased_decreased"": -69152937201.0, ""capital_expenditure"": 1719384974.0, ""free_cash_flow"": -65554759406.0}"
CBRE.JK,2024-03-31,"{""total_current_assets"": 32237333314.0, ""total_non_current_assets"": 325916772528.0, ""total_assets"": 358154105842.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 8571708291.0, ""total_current_liabilities"": 35194244688.0, ""total_non_current_liabilities"": 152332299860.0, ""total_liabilities"": 187526544548.0, ""total_equity"": 170627561294.0, ""total_debt"": 170384057412.0, ""stockholders_equity"": 170627561294.0}","{""total_revenue"": 15098281935.0, ""cost_of_revenue"": 7294971396.0, ""gross_income"": 7803310539.0, ""operating_expenses"": 2151777607.0, ""operating_income"": 9955088146.0, ""non_operating_income"": -7829242062.0, ""pretax_income"": 2125846084.0, ""income_taxes"": -181179383.0, ""minorities"": null, ""net_income"": 1944666701.0, ""interest_expense_non_operating"": 3555716990.0, ""ebit"": 5681563074.0, ""ebitda"": null, ""diluted_shares_outstanding"": 4522480700.0}","{""net_operating_cash_flow"": 884304696.0, ""net_investing_cash_flow"": -168362748383.0, ""net_financing_cash_flow"": 2464669599.0, ""net_increased_decreased"": -165013774088.0, ""capital_expenditure"": 168362748383.0, ""free_cash_flow"": 169247053079.0}"
KMDS.JK,2024-03-31,"{""total_current_assets"": 171882804898.0, ""total_non_current_assets"": 94594431621.0, ""total_assets"": 266477236519.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 46454535602.0, ""total_current_liabilities"": 40996573929.0, ""total_non_current_liabilities"": 4579377698.0, ""total_liabilities"": 45575951627.0, ""total_equity"": 220901284892.0, ""total_debt"": 862617560.0, ""stockholders_equity"": 220566460609.0}","{""total_revenue"": 88303390069.0, ""cost_of_revenue"": 59447720201.0, ""gross_income"": 28855669868.0, ""operating_expenses"": 12349005393.0, ""operating_income"": 41204675261.0, ""non_operating_income"": -24330569300.0, ""pretax_income"": 16874105961.0, ""income_taxes"": -3585372120.0, ""minorities"": -2329450.0, ""net_income"": 13291063291.0, ""interest_expense_non_operating"": 22668236.0, ""ebit"": 16896774197.0, ""ebitda"": null, ""diluted_shares_outstanding"": 781827252.4117647}","{""net_operating_cash_flow"": 9911116837.0, ""net_investing_cash_flow"": -61924514.0, ""net_financing_cash_flow"": -173384234.0, ""net_increased_decreased"": 9675808089.0, ""capital_expenditure"": 61924514.0, ""free_cash_flow"": 9973041351.0}"
JKSW.JK,2024-03-31,"{""total_current_assets"": 36460866058.0, ""total_non_current_assets"": 118480081710.0, ""total_assets"": 154940947768.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 5561072240.0, ""total_current_liabilities"": 10656994060.0, ""total_non_current_liabilities"": 639260330702.0, ""total_liabilities"": 649917324762.0, ""total_equity"": -494976376994.0, ""total_debt"": null, ""stockholders_equity"": -494976376994.0}","{""total_revenue"": null, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": 3756641244.0, ""operating_income"": 3756641244.0, ""non_operating_income"": null, ""pretax_income"": null, ""income_taxes"": null, ""minorities"": null, ""net_income"": -1095708706.0, ""interest_expense_non_operating"": 738200.0, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": -43758334.904153354}","{""net_operating_cash_flow"": -644164619.0, ""net_investing_cash_flow"": null, ""net_financing_cash_flow"": null, ""net_increased_decreased"": -644164619.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
LRNA.JK,2024-03-31,"{""total_current_assets"": 20666628530.0, ""total_non_current_assets"": 327710106610.0, ""total_assets"": 348376735140.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2529938804.0, ""total_current_liabilities"": 20379735998.0, ""total_non_current_liabilities"": 30855930832.0, ""total_liabilities"": 51235666830.0, ""total_equity"": 297141068310.0, ""total_debt"": 6459148897.0, ""stockholders_equity"": 297141068310.0}","{""total_revenue"": 19061863968.0, ""cost_of_revenue"": 22464087481.0, ""gross_income"": -3402223513.0, ""operating_expenses"": 6651811895.0, ""operating_income"": 3249588382.0, ""non_operating_income"": -12687894439.0, ""pretax_income"": -9438306057.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": -9438306057.0, ""interest_expense_non_operating"": 170002719.0, ""ebit"": -9268303338.0, ""ebitda"": null, ""diluted_shares_outstanding"": 349955730.70077866}","{""net_operating_cash_flow"": -621681067.0, ""net_investing_cash_flow"": null, ""net_financing_cash_flow"": 2523193717.0, ""net_increased_decreased"": 1901512650.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
FISH.JK,2024-03-31,"{""total_current_assets"": 338317000.0, ""total_non_current_assets"": 130270762.0, ""total_assets"": 468587762.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 50008849.0, ""total_current_liabilities"": 238578169.0, ""total_non_current_liabilities"": 43338942.0, ""total_liabilities"": 281917111.0, ""total_equity"": 186670651.0, ""total_debt"": 134277610.0, ""stockholders_equity"": 178555858.0}","{""total_revenue"": 389921778.0, ""cost_of_revenue"": 369709819.0, ""gross_income"": 20211959.0, ""operating_expenses"": 7201100.0, ""operating_income"": 27413059.0, ""non_operating_income"": -14476598.0, ""pretax_income"": 12936461.0, ""income_taxes"": -2785787.0, ""minorities"": 159589.0, ""net_income"": 9991085.0, ""interest_expense_non_operating"": 2601978.0, ""ebit"": 15538439.0, ""ebitda"": null, ""diluted_shares_outstanding"": 479999999.99999994}","{""net_operating_cash_flow"": 711563.0, ""net_investing_cash_flow"": -1347292.0, ""net_financing_cash_flow"": -12562820.0, ""net_increased_decreased"": -13198549.0, ""capital_expenditure"": 1391525.0, ""free_cash_flow"": 2103088.0}"
FAST.JK,2024-03-31,"{""total_current_assets"": 965854023000.0, ""total_non_current_assets"": 2999019039000.0, ""total_assets"": 3964873062000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 209868302000.0, ""total_current_liabilities"": 2099557239000.0, ""total_non_current_liabilities"": 1330014569000.0, ""total_liabilities"": 3429571808000.0, ""total_equity"": 535301254000.0, ""total_debt"": 1296779240000.0, ""stockholders_equity"": 524025918000.0}","{""total_revenue"": 1178609484000.0, ""cost_of_revenue"": 514429807000.0, ""gross_income"": 664179677000.0, ""operating_expenses"": 903575192000.0, ""operating_income"": 1567754869000.0, ""non_operating_income"": -1818973751000.0, ""pretax_income"": -251218882000.0, ""income_taxes"": 54134618000.0, ""minorities"": -872485000.0, ""net_income"": -196211779000.0, ""interest_expense_non_operating"": 19520069000.0, ""ebit"": -231698813000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 4004322.0204081633}","{""net_operating_cash_flow"": 68579856000.0, ""net_investing_cash_flow"": -88842993000.0, ""net_financing_cash_flow"": 20451291000.0, ""net_increased_decreased"": 188154000.0, ""capital_expenditure"": 82739889000.0, ""free_cash_flow"": 151319745000.0}"
RMKE.JK,2024-03-31,"{""total_current_assets"": 1127327000074.0, ""total_non_current_assets"": 1082474090308.0, ""total_assets"": 2209801090382.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 19774884584.0, ""total_current_liabilities"": 606100681699.0, ""total_non_current_liabilities"": 81024768382.0, ""total_liabilities"": 687125450081.0, ""total_equity"": 1522675640301.0, ""total_debt"": 457570786895.0, ""stockholders_equity"": 1507710316745.0}","{""total_revenue"": 585855230310.0, ""cost_of_revenue"": 514329706372.0, ""gross_income"": 71525523938.0, ""operating_expenses"": 20495060201.0, ""operating_income"": 92020584139.0, ""non_operating_income"": -43370256239.0, ""pretax_income"": 48650327900.0, ""income_taxes"": -10885688578.0, ""minorities"": -6812578461.0, ""net_income"": 44577217783.0, ""interest_expense_non_operating"": 9840609412.0, ""ebit"": 58490937312.0, ""ebitda"": null, ""diluted_shares_outstanding"": 4374604296.663396}","{""net_operating_cash_flow"": 131987820068.0, ""net_investing_cash_flow"": -64779074011.0, ""net_financing_cash_flow"": -43094681831.0, ""net_increased_decreased"": 24114064226.0, ""capital_expenditure"": 108977552749.0, ""free_cash_flow"": 240965372817.0}"
PYFA.JK,2024-03-31,"{""total_current_assets"": 968996556348.0, ""total_non_current_assets"": 943195892544.0, ""total_assets"": 1912192448892.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 453647721635.0, ""total_current_liabilities"": 331607628159.0, ""total_non_current_liabilities"": 1268841774525.0, ""total_liabilities"": 1600449402684.0, ""total_equity"": 311743046208.0, ""total_debt"": 1397444319574.0, ""stockholders_equity"": 311517279885.0}","{""total_revenue"": 151635602123.0, ""cost_of_revenue"": 92569139624.0, ""gross_income"": 59066462499.0, ""operating_expenses"": 82499400182.0, ""operating_income"": 141565862681.0, ""non_operating_income"": -186882520452.0, ""pretax_income"": -45316657771.0, ""income_taxes"": 0.0, ""minorities"": -17561.0, ""net_income"": -45316640210.0, ""interest_expense_non_operating"": 26624530441.0, ""ebit"": -18692127330.0, ""ebitda"": null, ""diluted_shares_outstanding"": 535088442.67327905}","{""net_operating_cash_flow"": -30507969447.0, ""net_investing_cash_flow"": -1038892282.0, ""net_financing_cash_flow"": 395225672309.0, ""net_increased_decreased"": 363678810580.0, ""capital_expenditure"": 1158623864.0, ""free_cash_flow"": -29349345583.0}"
APIC.JK,2024-03-31,"{""total_current_assets"": 7208631560396.0, ""total_non_current_assets"": 62281111619.0, ""total_assets"": 7270912672015.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 6215087304483.0, ""total_current_liabilities"": 1609101888075.0, ""total_non_current_liabilities"": 3114021083054.0, ""total_liabilities"": 4723122971129.0, ""total_equity"": 2547789700886.0, ""total_debt"": 1469897310427.0, ""stockholders_equity"": 2456121632487.0}","{""total_revenue"": 582271639455.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": null, ""non_operating_income"": null, ""pretax_income"": 101593017872.0, ""income_taxes"": -827786080.0, ""minorities"": 3159748552.0, ""net_income"": 97605483240.0, ""interest_expense_non_operating"": 38444407071.0, ""ebit"": 140037424943.0, ""ebitda"": null, ""diluted_shares_outstanding"": 11759696775.903614}","{""net_operating_cash_flow"": 58057777451.0, ""net_investing_cash_flow"": 56298803350.0, ""net_financing_cash_flow"": -33476392576.0, ""net_increased_decreased"": 80880188225.0, ""capital_expenditure"": 992995983.0, ""free_cash_flow"": 59050773434.0}"
BUDI.JK,2024-03-31,"{""total_current_assets"": 1917499000000.0, ""total_non_current_assets"": 1595370000000.0, ""total_assets"": 3512869000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 68672000000.0, ""total_current_liabilities"": 1446867000000.0, ""total_non_current_liabilities"": 452120000000.0, ""total_liabilities"": 1898987000000.0, ""total_equity"": 1613882000000.0, ""total_debt"": 1402139000000.0, ""stockholders_equity"": 1487779000000.0}","{""total_revenue"": 968170000000.0, ""cost_of_revenue"": 857545000000.0, ""gross_income"": 110625000000.0, ""operating_expenses"": 46726000000.0, ""operating_income"": 157351000000.0, ""non_operating_income"": -129059000000.0, ""pretax_income"": 28292000000.0, ""income_taxes"": -5737000000.0, ""minorities"": 1757000000.0, ""net_income"": 20798000000.0, ""interest_expense_non_operating"": 31540000000.0, ""ebit"": 59832000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 4501.731601731602}","{""net_operating_cash_flow"": -75436000000.0, ""net_investing_cash_flow"": -44749000000.0, ""net_financing_cash_flow"": 72035000000.0, ""net_increased_decreased"": -48150000000.0, ""capital_expenditure"": 26947000000.0, ""free_cash_flow"": -48489000000.0}"
DUTI.JK,2024-03-31,"{""total_current_assets"": 7700575504487.0, ""total_non_current_assets"": 7497779452455.0, ""total_assets"": 15198354956942.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2975025834077.0, ""total_current_liabilities"": 3015526895953.0, ""total_non_current_liabilities"": 463807659998.0, ""total_liabilities"": 3479334555951.0, ""total_equity"": 11719020400991.0, ""total_debt"": 2092465377.0, ""stockholders_equity"": 10429028823374.0}","{""total_revenue"": 892411672804.0, ""cost_of_revenue"": 350156042240.0, ""gross_income"": 542255630564.0, ""operating_expenses"": 263255384021.0, ""operating_income"": 805511014585.0, ""non_operating_income"": -542407542743.0, ""pretax_income"": 263103471842.0, ""income_taxes"": -613295523.0, ""minorities"": 103906065437.0, ""net_income"": 262490176319.0, ""interest_expense_non_operating"": 35862165818.0, ""ebit"": 298965637660.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1850024625.314979}","{""net_operating_cash_flow"": 58139013288.0, ""net_investing_cash_flow"": 17427161643.0, ""net_financing_cash_flow"": 23760740000.0, ""net_increased_decreased"": 99326914931.0, ""capital_expenditure"": 23230553116.0, ""free_cash_flow"": 81369566404.0}"
