symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
WIKA.JK,2024-09-30,"{""total_current_asset"": 31674924189000.0, ""total_non_current_asset"": 35309694290000.0, ""total_asset"": 66984618479000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 5603634634000.0, ""total_current_liabilities"": 16514213360000.0, ""total_non_current_liabilities"": 34206836291000.0, ""total_liabilities"": 50721049651000.0, ""total_equity"": 16263568828000.0, ""total_debt"": 35575662850000.0, ""stockholders_equity"": 12490896014000.0}","{""total_revenue"": 12549085735000.0, ""cost_of_revenue"": 11489076816000.0, ""gross_income"": 1060008919000.0, ""operating_expense"": 803383214000.0, ""operating_income"": 1863392133000.0, ""non_operating_income_or_loss"": -1135336702000.0, ""pretax_income"": 728055431000.0, ""income_taxes"": -31684833000.0, ""minorities"": -45062789000.0, ""net_income"": 741433387000.0, ""interest_expense_non_operating"": 2817605187000.0, ""ebit"": 3545660618000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 39883452770.30662}","{""operating_cash_flow"": -218943292000.0, ""investing_cash_flow"": -1270585184000.0, ""financing_cash_flow"": 3859475188000.0, ""net_increased_decreased"": 2369946712000.0, ""capital_expenditure"": 1484957506000.0, ""free_cash_flow"": 1266014214000.0}"
NICE.JK,2024-09-30,"{""total_current_asset"": 189377720787.0, ""total_non_current_asset"": 169965331490.0, ""total_asset"": 359343052277.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 37346759450.0, ""total_current_liabilities"": 139770289019.0, ""total_non_current_liabilities"": 41156988031.0, ""total_liabilities"": 180927277050.0, ""total_equity"": 178415775227.0, ""total_debt"": 6391124014.0, ""stockholders_equity"": 178414884216.0}","{""total_revenue"": 479592988630.0, ""cost_of_revenue"": 288413519595.0, ""gross_income"": 191179469035.0, ""operating_expense"": 140089256265.0, ""operating_income"": 331268725300.0, ""non_operating_income_or_loss"": -279620238751.0, ""pretax_income"": 51648486549.0, ""income_taxes"": -13951673842.0, ""minorities"": -514511.0, ""net_income"": 37697327218.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 6082020000.0}","{""operating_cash_flow"": 47357326640.0, ""investing_cash_flow"": -57465048368.0, ""financing_cash_flow"": -1426376259.0, ""net_increased_decreased"": -11534097987.0, ""capital_expenditure"": 57609192512.0, ""free_cash_flow"": 104966519152.0}"
PCAR.JK,2024-09-30,"{""total_current_asset"": 59407361612.0, ""total_non_current_asset"": 30983236451.0, ""total_asset"": 90390598063.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 18679275897.0, ""total_current_liabilities"": 8093444084.0, ""total_non_current_liabilities"": 20984609604.0, ""total_liabilities"": 29078053688.0, ""total_equity"": 61312544375.0, ""total_debt"": 15159943396.0, ""stockholders_equity"": 63750232342.0}","{""total_revenue"": 185909869488.0, ""cost_of_revenue"": 166945068157.0, ""gross_income"": 18964801331.0, ""operating_expense"": 22084112911.0, ""operating_income"": 41048914242.0, ""non_operating_income_or_loss"": -44923190661.0, ""pretax_income"": -3874276419.0, ""income_taxes"": null, ""minorities"": -204154.0, ""net_income"": -3874072265.0, ""interest_expense_non_operating"": 1020023093.0, ""ebit"": -2854253326.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1163385064.5645645}","{""operating_cash_flow"": 10856855544.0, ""investing_cash_flow"": -444655190.0, ""financing_cash_flow"": -8715233780.0, ""net_increased_decreased"": 1696966574.0, ""capital_expenditure"": 447538073.0, ""free_cash_flow"": 11304393617.0}"
ASSA.JK,2024-09-30,"{""total_current_asset"": 1688921656966.0, ""total_non_current_asset"": 5909305528487.0, ""total_asset"": 7598227185453.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 804497694377.0, ""total_current_liabilities"": 1590108717082.0, ""total_non_current_liabilities"": 3213908153466.0, ""total_liabilities"": 4804016870548.0, ""total_equity"": 2794210314905.0, ""total_debt"": 3987880816957.0, ""stockholders_equity"": 1995986765457.0}","{""total_revenue"": 3641499059142.0, ""cost_of_revenue"": 2564904161844.0, ""gross_income"": 1076594897298.0, ""operating_expense"": 555920754924.0, ""operating_income"": 1632515652222.0, ""non_operating_income_or_loss"": -1290172302532.0, ""pretax_income"": 342343349690.0, ""income_taxes"": -74149726929.0, ""minorities"": 55516738829.0, ""net_income"": 212676883932.0, ""interest_expense_non_operating"": 219298365998.0, ""ebit"": 561641715688.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3691025406.664353}","{""operating_cash_flow"": 699465635804.0, ""investing_cash_flow"": -345301599398.0, ""financing_cash_flow"": -309830216868.0, ""net_increased_decreased"": 44333819538.0, ""capital_expenditure"": 69916549885.0, ""free_cash_flow"": 769382185689.0}"
STAA.JK,2024-09-30,"{""total_current_asset"": 1942426000000.0, ""total_non_current_asset"": 5602697000000.0, ""total_asset"": 7545123000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1083156000000.0, ""total_current_liabilities"": 830129000000.0, ""total_non_current_liabilities"": 1329701000000.0, ""total_liabilities"": 2159830000000.0, ""total_equity"": 5385293000000.0, ""total_debt"": 1503334000000.0, ""stockholders_equity"": 5011803000000.0}","{""total_revenue"": 4419772000000.0, ""cost_of_revenue"": 2983760000000.0, ""gross_income"": 1436012000000.0, ""operating_expense"": 321992000000.0, ""operating_income"": 1758004000000.0, ""non_operating_income_or_loss"": -554078000000.0, ""pretax_income"": 1203926000000.0, ""income_taxes"": -257993000000.0, ""minorities"": 114906000000.0, ""net_income"": 831027000000.0, ""interest_expense_non_operating"": 70468000000.0, ""ebit"": 1274394000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 10934565789.473684}","{""operating_cash_flow"": 1086131000000.0, ""investing_cash_flow"": -648826000000.0, ""financing_cash_flow"": -387526000000.0, ""net_increased_decreased"": 49779000000.0, ""capital_expenditure"": 691404000000.0, ""free_cash_flow"": 1777535000000.0}"
APII.JK,2024-09-30,"{""total_current_asset"": 316549803523.0, ""total_non_current_asset"": 328587733600.0, ""total_asset"": 645137537123.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 18168573555.0, ""total_current_liabilities"": 202567331386.0, ""total_non_current_liabilities"": 17623656472.0, ""total_liabilities"": 220190987858.0, ""total_equity"": 424946549265.0, ""total_debt"": 143842950165.0, ""stockholders_equity"": 405176150994.0}","{""total_revenue"": 242814959606.0, ""cost_of_revenue"": 111427790486.0, ""gross_income"": 131387169120.0, ""operating_expense"": 106760196981.0, ""operating_income"": 238147366101.0, ""non_operating_income_or_loss"": -216566167239.0, ""pretax_income"": 21581198862.0, ""income_taxes"": -6654382439.0, ""minorities"": 1871612736.0, ""net_income"": 13055203687.0, ""interest_expense_non_operating"": 11998356698.0, ""ebit"": 33579555560.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1087933640.5833333}","{""operating_cash_flow"": 31501375362.0, ""investing_cash_flow"": -53518090756.0, ""financing_cash_flow"": 9717752742.0, ""net_increased_decreased"": -12298962652.0, ""capital_expenditure"": 53518090756.0, ""free_cash_flow"": 85019466118.0}"
PNSE.JK,2024-09-30,"{""total_current_asset"": 63344923480.0, ""total_non_current_asset"": 300008077260.0, ""total_asset"": 363353000740.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 26301692286.0, ""total_current_liabilities"": 92190982099.0, ""total_non_current_liabilities"": 62046768416.0, ""total_liabilities"": 154237750515.0, ""total_equity"": 209115250225.0, ""total_debt"": 59290000000.0, ""stockholders_equity"": 134101938011.0}","{""total_revenue"": 170381179233.0, ""cost_of_revenue"": 73026730612.0, ""gross_income"": 97354448621.0, ""operating_expense"": 50364982374.0, ""operating_income"": 147719430995.0, ""non_operating_income_or_loss"": -130300928985.0, ""pretax_income"": 17418502010.0, ""income_taxes"": -101724573.0, ""minorities"": 9380719671.0, ""net_income"": 7936057766.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 793605776.6}","{""operating_cash_flow"": 6050870809.0, ""investing_cash_flow"": -4886676905.0, ""financing_cash_flow"": -6407348036.0, ""net_increased_decreased"": -5243154132.0, ""capital_expenditure"": 4926676905.0, ""free_cash_flow"": 10977547714.0}"
TOOL.JK,2024-09-30,"{""total_current_asset"": 92525702859.0, ""total_non_current_asset"": 120219636793.0, ""total_asset"": 212745339652.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4374401070.0, ""total_current_liabilities"": 2985808596.0, ""total_non_current_liabilities"": 16762048457.0, ""total_liabilities"": 19747857053.0, ""total_equity"": 192997482599.0, ""total_debt"": 18365456815.0, ""stockholders_equity"": 192990178388.0}","{""total_revenue"": 74360067642.0, ""cost_of_revenue"": 42644409351.0, ""gross_income"": 31715658291.0, ""operating_expense"": 28825369767.0, ""operating_income"": 60541028058.0, ""non_operating_income_or_loss"": -58705917488.0, ""pretax_income"": 1835110570.0, ""income_taxes"": -1063749768.0, ""minorities"": -1505327.0, ""net_income"": 772866129.0, ""interest_expense_non_operating"": 1173156229.0, ""ebit"": 3008266799.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2033858234.2105262}","{""operating_cash_flow"": 8746861471.0, ""investing_cash_flow"": -5453408899.0, ""financing_cash_flow"": -1617268152.0, ""net_increased_decreased"": 1676184420.0, ""capital_expenditure"": 5453408899.0, ""free_cash_flow"": 14200270370.0}"
BKSW.JK,2024-09-30,"{""gross_loan"": 7170441000000.0, ""allowance_for_loans"": 457025000000.0, ""net_loan"": 7627466000000.0, ""non_loan_asset"": null, ""total_asset"": 11959838000000.0, ""total_earning_assets"": null, ""cash_only"": 28352000000.0, ""total_cash_and_due_from_banks"": 181035000000.0, ""current_account"": 763486000000.0, ""savings_account"": 298488000000.0, ""time_deposit"": 4448943000000.0, ""total_deposit"": 5510917000000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 7199533000000.0, ""total_equity"": 4760305000000.0, ""total_debt"": null, ""stockholders_equity"": 4760305000000.0, ""non_loan_assets"": 4332372000000.0}","{""interest_income"": 552272000000.0, ""interest_expense"": 210442000000.0, ""net_interest_income"": 762714000000.0, ""premium_income"": null, ""premium_expense"": null, ""net_premium_income"": null, ""non_interest_income"": null, ""total_revenue"": null, ""operating_income"": 79357000000.0, ""operating_expense"": null, ""provision"": -49829000000.0, ""non_operating_income_or_loss"": null, ""pretax_income"": 79357000000.0, ""income_taxes"": -11569000000.0, ""minorities"": null, ""net_income"": 67788000000.0, ""diluted_shares_outstanding"": 35123.31606217616}","{""high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""net_cash_flow"": null, ""operating_cash_flow"": 2152383000000.0, ""investing_cash_flow"": -2564693000000.0, ""financing_cash_flow"": 0.0, ""net_increased_decreased"": -412310000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null, ""total_high_quality_liquid_asset"": null}"
DATA.JK,2024-09-30,"{""total_current_asset"": 98444307431.0, ""total_non_current_asset"": 213094957996.0, ""total_asset"": 311539265427.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 16876439834.0, ""total_current_liabilities"": 64522291415.0, ""total_non_current_liabilities"": 33912484102.0, ""total_liabilities"": 98434775517.0, ""total_equity"": 213104489910.0, ""total_debt"": 18708830316.0, ""stockholders_equity"": 206728154052.0}","{""total_revenue"": 249014087512.0, ""cost_of_revenue"": 81135496256.0, ""gross_income"": 167878591256.0, ""operating_expense"": 83620751195.0, ""operating_income"": 251499342451.0, ""non_operating_income_or_loss"": -167105377966.0, ""pretax_income"": 84393964485.0, ""income_taxes"": -20026403327.0, ""minorities"": -289341468.0, ""net_income"": 52253244563.0, ""interest_expense_non_operating"": 1958611706.0, ""ebit"": 86352576191.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1246499154.6517174}","{""operating_cash_flow"": 60939627390.0, ""investing_cash_flow"": -118682528704.0, ""financing_cash_flow"": 68574848130.0, ""net_increased_decreased"": 10831946816.0, ""capital_expenditure"": 118682528704.0, ""free_cash_flow"": 179622156094.0}"
BINA.JK,2024-09-30,"{""gross_loan"": 13249674000000.0, ""allowance_for_loans"": 361373000000.0, ""net_loan"": 13611047000000.0, ""non_loan_asset"": null, ""total_asset"": 22444204000000.0, ""total_earning_assets"": null, ""cash_only"": 85855000000.0, ""total_cash_and_due_from_banks"": 237582000000.0, ""current_account"": 3399052000000.0, ""savings_account"": 796972000000.0, ""time_deposit"": 12898326000000.0, ""total_deposit"": 17094350000000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 18775010000000.0, ""total_equity"": 3669194000000.0, ""total_debt"": null, ""stockholders_equity"": 3669194000000.0, ""non_loan_assets"": 8833157000000.0}","{""interest_income"": 1422322000000.0, ""interest_expense"": 886361000000.0, ""net_interest_income"": 2308683000000.0, ""premium_income"": null, ""premium_expense"": null, ""net_premium_income"": null, ""non_interest_income"": null, ""total_revenue"": null, ""operating_income"": 140817000000.0, ""operating_expense"": null, ""provision"": 70227000000.0, ""non_operating_income_or_loss"": null, ""pretax_income"": 140817000000.0, ""income_taxes"": -30583000000.0, ""minorities"": null, ""net_income"": 110234000000.0, ""diluted_shares_outstanding"": 6134.335002782415}","{""high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""net_cash_flow"": null, ""operating_cash_flow"": -19640000000.0, ""investing_cash_flow"": -1941522000000.0, ""financing_cash_flow"": 15268000000.0, ""net_increased_decreased"": -1945894000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null, ""total_high_quality_liquid_asset"": null}"
TGUK.JK,2024-09-30,"{""total_current_asset"": 48521612925.0, ""total_non_current_asset"": 147061646013.0, ""total_asset"": 195583258938.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2182053587.0, ""total_current_liabilities"": 37069532226.0, ""total_non_current_liabilities"": 1480223608.0, ""total_liabilities"": 38549755834.0, ""total_equity"": 157033503104.0, ""total_debt"": 5000000000.0, ""stockholders_equity"": 157033503104.0}","{""total_revenue"": 69803867543.0, ""cost_of_revenue"": 35138955417.0, ""gross_income"": 34664912126.0, ""operating_expense"": 49083853363.0, ""operating_income"": 83748765489.0, ""non_operating_income_or_loss"": -104078511252.0, ""pretax_income"": -20329745763.0, ""income_taxes"": 229285604.0, ""minorities"": null, ""net_income"": -20100460159.0, ""interest_expense_non_operating"": 1070285440.0, ""ebit"": -19259460323.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2500057233.706468}","{""operating_cash_flow"": 2037988178.0, ""investing_cash_flow"": -37361917068.0, ""financing_cash_flow"": 2916000000.0, ""net_increased_decreased"": -32407928890.0, ""capital_expenditure"": 37361917068.0, ""free_cash_flow"": 39399905246.0}"
PADI.JK,2024-09-30,"{""total_current_asset"": null, ""total_non_current_asset"": null, ""total_asset"": 178982829701.0, ""cash_only"": 7949895173.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 39049161037.0, ""total_equity"": 139933668664.0, ""total_debt"": null, ""stockholders_equity"": 139933668664.0}","{""total_revenue"": -17884480390.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": 12095113432.0, ""operating_income"": null, ""non_operating_income_or_loss"": null, ""pretax_income"": -29009304469.0, ""income_taxes"": 9671053.0, ""minorities"": null, ""net_income"": -28999633416.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 11327981803.125}","{""operating_cash_flow"": -1306660650.0, ""investing_cash_flow"": -90719558.0, ""financing_cash_flow"": 2931722689.0, ""net_increased_decreased"": 1534342481.0, ""capital_expenditure"": 314057544.0, ""free_cash_flow"": -992603106.0}"
MSTI.JK,2024-09-30,"{""total_current_asset"": 2961109394067.0, ""total_non_current_asset"": 206740343860.0, ""total_asset"": 3167849737927.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 525964497202.0, ""total_current_liabilities"": 1102937770395.0, ""total_non_current_liabilities"": 121510950582.0, ""total_liabilities"": 1224448720977.0, ""total_equity"": 1943401016950.0, ""total_debt"": 231613059801.0, ""stockholders_equity"": 1943401016950.0}","{""total_revenue"": 3458757306098.0, ""cost_of_revenue"": 2852491748833.0, ""gross_income"": 606265557265.0, ""operating_expense"": 237698897587.0, ""operating_income"": 843964454852.0, ""non_operating_income_or_loss"": -444341739456.0, ""pretax_income"": 399622715396.0, ""income_taxes"": -87540047788.0, ""minorities"": null, ""net_income"": 312082667608.0, ""interest_expense_non_operating"": 6805054324.0, ""ebit"": 406427769720.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3152350177.858586}","{""operating_cash_flow"": -121229397340.0, ""investing_cash_flow"": 1070680154.0, ""financing_cash_flow"": -341163976149.0, ""net_increased_decreased"": -461322693335.0, ""capital_expenditure"": 13165173052.0, ""free_cash_flow"": -108064224288.0}"
PSDN.JK,2024-09-30,"{""total_current_asset"": 21693610934.0, ""total_non_current_asset"": 126586243235.0, ""total_asset"": 148279854169.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1824168346.0, ""total_current_liabilities"": 77156727421.0, ""total_non_current_liabilities"": 19906304414.0, ""total_liabilities"": 97063031835.0, ""total_equity"": 51216822334.0, ""total_debt"": 0.0, ""stockholders_equity"": 51216822334.0}","{""total_revenue"": 28654666800.0, ""cost_of_revenue"": 25738422877.0, ""gross_income"": 2916243923.0, ""operating_expense"": 21255911760.0, ""operating_income"": 24172155683.0, ""non_operating_income_or_loss"": -39037545279.0, ""pretax_income"": -14865389596.0, ""income_taxes"": 0.0, ""minorities"": null, ""net_income"": -14865389596.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1440444728.2945735}","{""operating_cash_flow"": -12521856708.0, ""investing_cash_flow"": 3626405000.0, ""financing_cash_flow"": 7052000000.0, ""net_increased_decreased"": -1843451708.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
ELSA.JK,2024-09-30,"{""total_current_asset"": 7208037000000.0, ""total_non_current_asset"": 3197037000000.0, ""total_asset"": 10405074000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2612862000000.0, ""total_current_liabilities"": 5327974000000.0, ""total_non_current_liabilities"": 311016000000.0, ""total_liabilities"": 5638990000000.0, ""total_equity"": 4766084000000.0, ""total_debt"": 1230582000000.0, ""stockholders_equity"": 4764495000000.0}","{""total_revenue"": 9652173000000.0, ""cost_of_revenue"": 8644738000000.0, ""gross_income"": 1007435000000.0, ""operating_expense"": 351270000000.0, ""operating_income"": 1358705000000.0, ""non_operating_income_or_loss"": -647363000000.0, ""pretax_income"": 711342000000.0, ""income_taxes"": -160106000000.0, ""minorities"": 1000000.0, ""net_income"": 551235000000.0, ""interest_expense_non_operating"": 87680000000.0, ""ebit"": 799022000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 7298225870.515027}","{""operating_cash_flow"": 1152819000000.0, ""investing_cash_flow"": -325062000000.0, ""financing_cash_flow"": -291876000000.0, ""net_increased_decreased"": 535881000000.0, ""capital_expenditure"": 271964000000.0, ""free_cash_flow"": 1424783000000.0}"
ALTO.JK,2024-09-30,"{""total_current_asset"": 95261555559.0, ""total_non_current_asset"": 839227279886.0, ""total_asset"": 934488835445.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1616827176.0, ""total_current_liabilities"": 147890497215.0, ""total_non_current_liabilities"": 488357154542.0, ""total_liabilities"": 636247651757.0, ""total_equity"": 298241183688.0, ""total_debt"": 570376717710.0, ""stockholders_equity"": 296847818152.0}","{""total_revenue"": 59198091908.0, ""cost_of_revenue"": 71986126867.0, ""gross_income"": -12788034959.0, ""operating_expense"": 17872966598.0, ""operating_income"": 5084931639.0, ""non_operating_income_or_loss"": -31132565919.0, ""pretax_income"": -26047634280.0, ""income_taxes"": 522927472.0, ""minorities"": -69807668.0, ""net_income"": -25454899140.0, ""interest_expense_non_operating"": 2479650320.0, ""ebit"": -23567983960.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2192497772.6098194}","{""operating_cash_flow"": -4091481260.0, ""investing_cash_flow"": 7173349092.0, ""financing_cash_flow"": -9136924620.0, ""net_increased_decreased"": -6055056788.0, ""capital_expenditure"": 223032888.0, ""free_cash_flow"": -3868448372.0}"
BOBA.JK,2024-09-30,"{""total_current_asset"": 56596977195.0, ""total_non_current_asset"": 118175359350.0, ""total_asset"": 174772336545.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 12064915345.0, ""total_current_liabilities"": 18676384742.0, ""total_non_current_liabilities"": 964155090.0, ""total_liabilities"": 19640539832.0, ""total_equity"": 155131796713.0, ""total_debt"": 329548747.0, ""stockholders_equity"": 155131796713.0}","{""total_revenue"": 129225284107.0, ""cost_of_revenue"": 90691810005.0, ""gross_income"": 38533474102.0, ""operating_expense"": 22823691524.0, ""operating_income"": 61357165626.0, ""non_operating_income_or_loss"": -45782253247.0, ""pretax_income"": 15574912379.0, ""income_taxes"": -3403924062.0, ""minorities"": 0.0, ""net_income"": 12170988317.0, ""interest_expense_non_operating"": 43477644.0, ""ebit"": 15618390023.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1106453483.3636363}","{""operating_cash_flow"": 17519932107.0, ""investing_cash_flow"": -6279218904.0, ""financing_cash_flow"": -6090949718.0, ""net_increased_decreased"": 5149763485.0, ""capital_expenditure"": 6447218904.0, ""free_cash_flow"": 23967151011.0}"
VINS.JK,2024-09-30,"{""total_current_asset"": null, ""total_non_current_asset"": null, ""total_asset"": 275170338343.0, ""cash_only"": 3005941899.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 121156760062.0, ""total_equity"": 154013578281.0, ""total_debt"": null, ""stockholders_equity"": 154013578281.0}","{""total_revenue"": 104637707064.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": 4719672916.0, ""non_operating_income_or_loss"": null, ""pretax_income"": 4719672916.0, ""income_taxes"": 0.0, ""minorities"": null, ""net_income"": 4719672916.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1461199045.2012384}","{""operating_cash_flow"": 1649793241.0, ""investing_cash_flow"": -719805866.0, ""financing_cash_flow"": -1086453588.0, ""net_increased_decreased"": -156466213.0, ""capital_expenditure"": 126765804.0, ""free_cash_flow"": 1776559045.0}"
PYFA.JK,2024-09-30,"{""total_current_asset"": 1712819000000.0, ""total_non_current_asset"": 4180174000000.0, ""total_asset"": 5892993000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 505423000000.0, ""total_current_liabilities"": 2319861000000.0, ""total_non_current_liabilities"": 2374061000000.0, ""total_liabilities"": 4693922000000.0, ""total_equity"": 1199071000000.0, ""total_debt"": 3882869000000.0, ""stockholders_equity"": 1198877000000.0}","{""total_revenue"": 1161830000000.0, ""cost_of_revenue"": 866069000000.0, ""gross_income"": 295761000000.0, ""operating_expense"": 324841000000.0, ""operating_income"": 620602000000.0, ""non_operating_income_or_loss"": -834864000000.0, ""pretax_income"": -214262000000.0, ""income_taxes"": 0.0, ""minorities"": -32000000.0, ""net_income"": -214230000000.0, ""interest_expense_non_operating"": 142040000000.0, ""ebit"": -72222000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 11233.875196643943}","{""operating_cash_flow"": 14056000000.0, ""investing_cash_flow"": -2714340000000.0, ""financing_cash_flow"": 3115737000000.0, ""net_increased_decreased"": 415453000000.0, ""capital_expenditure"": 2714693000000.0, ""free_cash_flow"": 2728749000000.0}"
TRUS.JK,2024-09-30,"{""total_current_asset"": null, ""total_non_current_asset"": null, ""total_asset"": 458832748563.0, ""cash_only"": 12565700.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 12565700.0, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 59833982116.0, ""total_equity"": 398998766447.0, ""total_debt"": null, ""stockholders_equity"": 398998766447.0}","{""total_revenue"": 15101497409.0, ""cost_of_revenue"": null, ""gross_income"": 15101497409.0, ""operating_expense"": 15101497409.0, ""operating_income"": 27217466012.0, ""non_operating_income_or_loss"": null, ""pretax_income"": 27217466012.0, ""income_taxes"": -5472308848.0, ""minorities"": null, ""net_income"": 21745157164.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 800042574.0986019}","{""operating_cash_flow"": -74307810953.0, ""investing_cash_flow"": -4044038246.0, ""financing_cash_flow"": 9706490215.0, ""net_increased_decreased"": -68645358984.0, ""capital_expenditure"": 4050038246.0, ""free_cash_flow"": -70257772707.0}"
PANI.JK,2024-09-30,"{""total_current_asset"": 28031248296000.0, ""total_non_current_asset"": 16115064664000.0, ""total_asset"": 44146312960000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3713260274000.0, ""total_current_liabilities"": 13090470672000.0, ""total_non_current_liabilities"": 4756717092000.0, ""total_liabilities"": 17847187764000.0, ""total_equity"": 26299125196000.0, ""total_debt"": 823889484000.0, ""stockholders_equity"": 19922856014000.0}","{""total_revenue"": 2093667568000.0, ""cost_of_revenue"": 897862770000.0, ""gross_income"": 1195804798000.0, ""operating_expense"": 261592842000.0, ""operating_income"": 1457397640000.0, ""non_operating_income_or_loss"": -482787242000.0, ""pretax_income"": 974610398000.0, ""income_taxes"": -12869815000.0, ""minorities"": 475138444000.0, ""net_income"": 486602139000.0, ""interest_expense_non_operating"": 21993661000.0, ""ebit"": 996604059000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1605969681.531704}","{""operating_cash_flow"": -4949450615000.0, ""investing_cash_flow"": 1194859700000.0, ""financing_cash_flow"": 6398039032000.0, ""net_increased_decreased"": 2643448117000.0, ""capital_expenditure"": 100980059000.0, ""free_cash_flow"": -4848470556000.0}"
VTNY.JK,2024-09-30,"{""total_current_asset"": null, ""total_non_current_asset"": null, ""total_asset"": 1153688959676.0, ""cash_only"": 161179042076.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 161179042076.0, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 749913571411.0, ""total_equity"": 403775388265.0, ""total_debt"": null, ""stockholders_equity"": 397924798623.0}","{""total_revenue"": 74708916848.0, ""cost_of_revenue"": null, ""gross_income"": 74708916848.0, ""operating_expense"": 74708916848.0, ""operating_income"": 2630471747.0, ""non_operating_income_or_loss"": null, ""pretax_income"": 2630471747.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": 2630471747.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 8275931473.809525}","{""operating_cash_flow"": -130602368639.0, ""investing_cash_flow"": -52432226097.0, ""financing_cash_flow"": 155816020314.0, ""net_increased_decreased"": -27218574422.0, ""capital_expenditure"": 52432226097.0, ""free_cash_flow"": -78170142542.0}"
