symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
DATA.JK,2024-06-30,"{""total_current_assets"": 72172608466.0, ""total_non_current_assets"": 140341062270.0, ""total_assets"": 212513670736.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 15455919461.0, ""total_current_liabilities"": 28890968592.0, ""total_non_current_liabilities"": 12543462639.0, ""total_liabilities"": 41434431231.0, ""total_equity"": 171079239505.0, ""total_debt"": 8289028365.0, ""stockholders_equity"": 170491035474.0}","{""total_revenue"": 127478519246.0, ""cost_of_revenue"": 43047378920.0, ""gross_income"": 84431140326.0, ""operating_expenses"": 44842303159.0, ""operating_income"": 129273443485.0, ""non_operating_income"": -90498158325.0, ""pretax_income"": 38775285160.0, ""income_taxes"": -9580440100.0, ""minorities"": 16654233.0, ""net_income"": 29178190827.0, ""interest_expense_non_operating"": 825638210.0, ""ebit"": 39600923370.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1342760737.5517716}","{""net_operating_cash_flow"": 13466608190.0, ""net_investing_cash_flow"": -43658560944.0, ""net_financing_cash_flow"": 36189345432.0, ""net_increased_decreased"": 5997392678.0, ""capital_expenditure"": 45395547162.0, ""free_cash_flow"": 58862155352.0}"
BINA.JK,2024-06-30,"{""gross_loan"": 12939907000000.0, ""allowance_for_loans"": 340513000000.0, ""net_loan"": 13280420000000.0, ""non_loan_asset"": null, ""total_assets"": 23349813000000.0, ""total_earning_assets"": null, ""cash_only"": 79632000000.0, ""total_cash_and_due_from_banks"": 246330000000.0, ""current_account"": 4879336000000.0, ""savings_account"": 764074000000.0, ""time_deposits"": 12801226000000.0, ""total_deposits"": 18444636000000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 19759782000000.0, ""total_equity"": 3590031000000.0, ""total_debt"": null, ""stockholders_equity"": 3590031000000.0, ""non_loan_assets"": 10069393000000.0}","{""interest_income"": 975706000000.0, ""interest_expenses"": 623593000000.0, ""net_interest_income"": 1599299000000.0, ""premium_income"": null, ""premium_expenses"": null, ""net_premium_income"": null, ""non_interest_income"": null, ""total_revenue"": null, ""operating_expenses"": null, ""provision_for_impairment"": 44512000000.0, ""operating_income"": null, ""non_operating_income"": null, ""pretax_income"": 87921000000.0, ""income_taxes"": -19035000000.0, ""minorities"": null, ""net_income"": 68886000000.0, ""diluted_shares_outstanding"": 6134.105075690116}","{""total_high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""total_net_cash_outflow"": null, ""net_operating_cash_flow"": 577902000000.0, ""net_investing_cash_flow"": -2417915000000.0, ""net_financing_cash_flow"": 15268000000.0, ""net_increased_decreased"": -1824745000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null}"
TGUK.JK,2024-06-30,"{""total_current_assets"": 50121915069.0, ""total_non_current_assets"": 160385183177.0, ""total_assets"": 210507098246.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3094313815.0, ""total_current_liabilities"": 30771370999.0, ""total_non_current_liabilities"": 1285060073.0, ""total_liabilities"": 32056431072.0, ""total_equity"": 178450667174.0, ""total_debt"": 5000000000.0, ""stockholders_equity"": 178450667174.0}","{""total_revenue"": 65759371854.0, ""cost_of_revenue"": 28488939775.0, ""gross_income"": 37270432079.0, ""operating_expenses"": 34034111958.0, ""operating_income"": 71304544037.0, ""non_operating_income"": -69435409234.0, ""pretax_income"": 1869134803.0, ""income_taxes"": -607470635.0, ""minorities"": null, ""net_income"": 1261664168.0, ""interest_expense_non_operating"": 780635157.0, ""ebit"": 2649769960.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2523328336.0}","{""net_operating_cash_flow"": 11565092647.0, ""net_investing_cash_flow"": -47630425661.0, ""net_financing_cash_flow"": 4569664352.0, ""net_increased_decreased"": -31495668662.0, ""capital_expenditure"": 47630425661.0, ""free_cash_flow"": 59195518308.0}"
PADI.JK,2024-06-30,"{""total_current_assets"": null, ""total_non_current_assets"": null, ""total_assets"": 182754914149.0, ""cash_only"": 5391781168.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 48774496338.0, ""total_equity"": 133980417811.0, ""total_debt"": null, ""stockholders_equity"": 133980417811.0}","{""total_revenue"": -22565440942.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": 8967339861.0, ""operating_income"": null, ""non_operating_income"": null, ""pretax_income"": -30969373373.0, ""income_taxes"": 6447370.0, ""minorities"": null, ""net_income"": -30962926003.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 11300337957.299269}","{""net_operating_cash_flow"": -4147722060.0, ""net_investing_cash_flow"": -163864589.0, ""net_financing_cash_flow"": 3287815126.0, ""net_increased_decreased"": -1023771523.0, ""capital_expenditure"": 259054901.0, ""free_cash_flow"": -3888667159.0}"
MSTI.JK,2024-06-30,"{""total_current_assets"": 2873689659851.0, ""total_non_current_assets"": 223808915658.0, ""total_assets"": 3097498575509.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 849499945374.0, ""total_current_liabilities"": 1179277061486.0, ""total_non_current_liabilities"": 124679147886.0, ""total_liabilities"": 1303956209372.0, ""total_equity"": 1793542366137.0, ""total_debt"": 69856986795.0, ""stockholders_equity"": 1793542366137.0}","{""total_revenue"": 1852494159645.0, ""cost_of_revenue"": 1500375240612.0, ""gross_income"": 352118919033.0, ""operating_expenses"": 159972346403.0, ""operating_income"": 512091265436.0, ""non_operating_income"": -307795561747.0, ""pretax_income"": 204295703689.0, ""income_taxes"": -40868510373.0, ""minorities"": null, ""net_income"": 163427193316.0, ""interest_expense_non_operating"": 4082293571.0, ""ebit"": 208377997260.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3142830640.6923075}","{""net_operating_cash_flow"": 352346345772.0, ""net_investing_cash_flow"": -5311365928.0, ""net_financing_cash_flow"": -497300768644.0, ""net_increased_decreased"": -150265788800.0, ""capital_expenditure"": 16764132128.0, ""free_cash_flow"": 369110477900.0}"
PSDN.JK,2024-06-30,"{""total_current_assets"": 21807073497.0, ""total_non_current_assets"": 128165580462.0, ""total_assets"": 149972653959.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2536984261.0, ""total_current_liabilities"": 71860873714.0, ""total_non_current_liabilities"": 19981361689.0, ""total_liabilities"": 91842235403.0, ""total_equity"": 58130418556.0, ""total_debt"": 0.0, ""stockholders_equity"": 58130418556.0}","{""total_revenue"": 19831306800.0, ""cost_of_revenue"": 17094911253.0, ""gross_income"": 2736395547.0, ""operating_expenses"": 14098609109.0, ""operating_income"": 16835004656.0, ""non_operating_income"": -24786798030.0, ""pretax_income"": -7951793374.0, ""income_taxes"": 0.0, ""minorities"": 0.0, ""net_income"": -7951793374.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1440542277.8985507}","{""net_operating_cash_flow"": -7185964893.0, ""net_investing_cash_flow"": 3336639234.0, ""net_financing_cash_flow"": 2716389732.0, ""net_increased_decreased"": -1132935927.0, ""capital_expenditure"": 0.0, ""free_cash_flow"": -7185964893.0}"
SMMT.JK,2024-06-30,"{""total_current_assets"": 295212502191.0, ""total_non_current_assets"": 848762707419.0, ""total_assets"": 1143975209610.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 94774511622.0, ""total_current_liabilities"": 270179765892.0, ""total_non_current_liabilities"": 34613267423.0, ""total_liabilities"": 304793033315.0, ""total_equity"": 839182176295.0, ""total_debt"": null, ""stockholders_equity"": 777465940814.0}","{""total_revenue"": 244685937119.0, ""cost_of_revenue"": 227851534012.0, ""gross_income"": 16834403107.0, ""operating_expenses"": 13194649539.0, ""operating_income"": 30029052646.0, ""non_operating_income"": 2058696299.0, ""pretax_income"": 32087748945.0, ""income_taxes"": -2883664651.0, ""minorities"": 1828163906.0, ""net_income"": 27375920388.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 3150000000.0}","{""net_operating_cash_flow"": 92081340988.0, ""net_investing_cash_flow"": -46434898966.0, ""net_financing_cash_flow"": null, ""net_increased_decreased"": 45646442022.0, ""capital_expenditure"": 75000180592.0, ""free_cash_flow"": 167081521580.0}"
ELSA.JK,2024-06-30,"{""total_current_assets"": 7291607000000.0, ""total_non_current_assets"": 3212869000000.0, ""total_assets"": 10504476000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2379532000000.0, ""total_current_liabilities"": 4876640000000.0, ""total_non_current_liabilities"": 970004000000.0, ""total_liabilities"": 5846644000000.0, ""total_equity"": 4657832000000.0, ""total_debt"": 1238244000000.0, ""stockholders_equity"": 4656244000000.0}","{""total_revenue"": 6317413000000.0, ""cost_of_revenue"": 5648415000000.0, ""gross_income"": 668998000000.0, ""operating_expenses"": 225767000000.0, ""operating_income"": 894765000000.0, ""non_operating_income"": -345361000000.0, ""pretax_income"": 549404000000.0, ""income_taxes"": -106420000000.0, ""minorities"": null, ""net_income"": 442984000000.0, ""interest_expense_non_operating"": 59468000000.0, ""ebit"": 608872000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 7297924217.462933}","{""net_operating_cash_flow"": 793461000000.0, ""net_investing_cash_flow"": -239682000000.0, ""net_financing_cash_flow"": -257374000000.0, ""net_increased_decreased"": 296405000000.0, ""capital_expenditure"": 186584000000.0, ""free_cash_flow"": 980045000000.0}"
ALTO.JK,2024-06-30,"{""total_current_assets"": 116355291971.0, ""total_non_current_assets"": 840685906891.0, ""total_assets"": 957041198862.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3407027966.0, ""total_current_liabilities"": 155896661082.0, ""total_non_current_liabilities"": 488149784093.0, ""total_liabilities"": 644046445175.0, ""total_equity"": 312994753687.0, ""total_debt"": 575420152207.0, ""stockholders_equity"": 311579746400.0}","{""total_revenue"": 44369676093.0, ""cost_of_revenue"": 40325315082.0, ""gross_income"": 4044361011.0, ""operating_expenses"": 13740558219.0, ""operating_income"": 17784919230.0, ""non_operating_income"": -26313934058.0, ""pretax_income"": -8529014828.0, ""income_taxes"": -2242121981.0, ""minorities"": -48165917.0, ""net_income"": -10722970892.0, ""interest_expense_non_operating"": 1315712386.0, ""ebit"": -7213302442.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2192836583.231084}","{""net_operating_cash_flow"": -5169757878.0, ""net_investing_cash_flow"": 2295728751.0, ""net_financing_cash_flow"": -1390826871.0, ""net_increased_decreased"": -4264855998.0, ""capital_expenditure"": 419000.0, ""free_cash_flow"": -5169338878.0}"
BOBA.JK,2024-06-30,"{""total_current_assets"": 55781373060.0, ""total_non_current_assets"": 117013120787.0, ""total_assets"": 172794493847.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 10329167417.0, ""total_current_liabilities"": 21739796974.0, ""total_non_current_liabilities"": 983060801.0, ""total_liabilities"": 22722857775.0, ""total_equity"": 150071636072.0, ""total_debt"": 418333889.0, ""stockholders_equity"": 150071636072.0}","{""total_revenue"": 83734340609.0, ""cost_of_revenue"": 59027360395.0, ""gross_income"": 24706980214.0, ""operating_expenses"": 14908936304.0, ""operating_income"": 39615916518.0, ""non_operating_income"": -30395830971.0, ""pretax_income"": 9220085547.0, ""income_taxes"": -2109257871.0, ""minorities"": 0.0, ""net_income"": 7110827676.0, ""interest_expense_non_operating"": 29846211.0, ""ebit"": 9249931758.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1185137946.0}","{""net_operating_cash_flow"": 12666579197.0, ""net_investing_cash_flow"": -3250399064.0, ""net_financing_cash_flow"": -6002164576.0, ""net_increased_decreased"": 3414015557.0, ""capital_expenditure"": 3250399064.0, ""free_cash_flow"": 15916978261.0}"
TOSK.JK,2024-06-30,"{""total_current_assets"": 153077867616.0, ""total_non_current_assets"": 44115252541.0, ""total_assets"": 197193120157.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 57613774339.0, ""total_current_liabilities"": 40826349364.0, ""total_non_current_liabilities"": 6950656584.0, ""total_liabilities"": 47777005948.0, ""total_equity"": 149416114209.0, ""total_debt"": 17510868413.0, ""stockholders_equity"": 149416106742.0}","{""total_revenue"": 1201550476407.0, ""cost_of_revenue"": 1183334753838.0, ""gross_income"": 18215722569.0, ""operating_expenses"": 14557310320.0, ""operating_income"": 32773032889.0, ""non_operating_income"": -28751180269.0, ""pretax_income"": 4021852620.0, ""income_taxes"": -1132070553.0, ""minorities"": -402.0, ""net_income"": 2889782469.0, ""interest_expense_non_operating"": 1101011710.0, ""ebit"": 5122864330.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1572602739.7260282}","{""net_operating_cash_flow"": -44949678767.0, ""net_investing_cash_flow"": -5075046328.0, ""net_financing_cash_flow"": 103114374139.0, ""net_increased_decreased"": 53089649044.0, ""capital_expenditure"": 5088749724.0, ""free_cash_flow"": -39860929043.0}"
VINS.JK,2024-06-30,"{""total_current_assets"": null, ""total_non_current_assets"": null, ""total_assets"": 199936203979.0, ""cash_only"": 2857108547.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 52095223852.0, ""total_equity"": 147840980127.0, ""total_debt"": null, ""stockholders_equity"": 147840980127.0}","{""total_revenue"": 41169891491.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": 2535977851.0, ""non_operating_income"": null, ""pretax_income"": 2535977851.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": 2535977851.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1457458535.0574713}","{""net_operating_cash_flow"": -408095727.0, ""net_investing_cash_flow"": 927099007.0, ""net_financing_cash_flow"": -824302845.0, ""net_increased_decreased"": -305299565.0, ""capital_expenditure"": 20413514.0, ""free_cash_flow"": -387682213.0}"
ZINC.JK,2024-06-30,"{""total_current_assets"": 557042309949.0, ""total_non_current_assets"": 1991505450224.0, ""total_assets"": 2548547760173.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3643849797.0, ""total_current_liabilities"": 400212292313.0, ""total_non_current_liabilities"": 1419770557394.0, ""total_liabilities"": 1819982849707.0, ""total_equity"": 728564910466.0, ""total_debt"": 1522814635753.0, ""stockholders_equity"": 729759375318.0}","{""total_revenue"": 101564165306.0, ""cost_of_revenue"": 78447043368.0, ""gross_income"": 23117121938.0, ""operating_expenses"": 32833014841.0, ""operating_income"": 55950136779.0, ""non_operating_income"": -71852244848.0, ""pretax_income"": -15902108069.0, ""income_taxes"": 0.0, ""minorities"": -2823736122.0, ""net_income"": -13078371947.0, ""interest_expense_non_operating"": 28501237716.0, ""ebit"": 12599129647.0, ""ebitda"": null, ""diluted_shares_outstanding"": 25150715282.692307}","{""net_operating_cash_flow"": 40932020354.0, ""net_investing_cash_flow"": -39168196165.0, ""net_financing_cash_flow"": -44568668139.0, ""net_increased_decreased"": -42804843950.0, ""capital_expenditure"": 39265394214.0, ""free_cash_flow"": 80197414568.0}"
TRUS.JK,2024-06-30,"{""total_current_assets"": null, ""total_non_current_assets"": null, ""total_assets"": 430225519871.0, ""cash_only"": 12520600.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 12520600.0, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 40445921581.0, ""total_equity"": 389779598290.0, ""total_debt"": null, ""stockholders_equity"": 389779598290.0}","{""total_revenue"": 10460117323.0, ""cost_of_revenue"": null, ""gross_income"": 10460117323.0, ""operating_expenses"": 10460117323.0, ""operating_income"": 15589712094.0, ""non_operating_income"": null, ""pretax_income"": 15589712094.0, ""income_taxes"": -3063723087.0, ""minorities"": null, ""net_income"": 12525989007.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 799871584.0996169}","{""net_operating_cash_flow"": -54775456189.0, ""net_investing_cash_flow"": -2317963035.0, ""net_financing_cash_flow"": -7406413742.0, ""net_increased_decreased"": -64499832966.0, ""capital_expenditure"": 2323963035.0, ""free_cash_flow"": -52451493154.0}"
VTNY.JK,2024-06-30,"{""total_current_assets"": null, ""total_non_current_assets"": null, ""total_assets"": 1020630598996.0, ""cash_only"": 167896555646.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 167896555646.0, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 615078929278.0, ""total_equity"": 405551669718.0, ""total_debt"": null, ""stockholders_equity"": 399360008023.0}","{""total_revenue"": 56647863637.0, ""cost_of_revenue"": null, ""gross_income"": 56647863637.0, ""operating_expenses"": 56647863637.0, ""operating_income"": 3198770895.0, ""non_operating_income"": null, ""pretax_income"": 3198770895.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": 3198770895.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 6276471718.644068}","{""net_operating_cash_flow"": -19091513771.0, ""net_investing_cash_flow"": -63217424890.0, ""net_financing_cash_flow"": 58637945809.0, ""net_increased_decreased"": -23670992852.0, ""capital_expenditure"": 63217424890.0, ""free_cash_flow"": 44125911119.0}"
BUMI.JK,2024-06-30,"{""total_current_assets"": 730406884.0, ""total_non_current_assets"": 3482497157.0, ""total_assets"": 4212904041.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 55771197.0, ""total_current_liabilities"": 717397427.0, ""total_non_current_liabilities"": 630047557.0, ""total_liabilities"": 1347444984.0, ""total_equity"": 2865459057.0, ""total_debt"": 169274223.0, ""stockholders_equity"": 1625905069.0}","{""total_revenue"": 595841018.0, ""cost_of_revenue"": 542095573.0, ""gross_income"": 53745445.0, ""operating_expenses"": 41429564.0, ""operating_income"": 95175009.0, ""non_operating_income"": -33545930.0, ""pretax_income"": 61629079.0, ""income_taxes"": 31328499.0, ""minorities"": 8044089.0, ""net_income"": 84913489.0, ""interest_expense_non_operating"": 7784111.0, ""ebit"": 69413190.0, ""ebitda"": null, ""diluted_shares_outstanding"": 371320705.024}","{""net_operating_cash_flow"": -24726462.0, ""net_investing_cash_flow"": -11265384.0, ""net_financing_cash_flow"": 15106397.0, ""net_increased_decreased"": -20885449.0, ""capital_expenditure"": 20750026.0, ""free_cash_flow"": -3976436.0}"
PJAA.JK,2024-06-30,"{""total_current_assets"": 435364000000.0, ""total_non_current_assets"": 3233385000000.0, ""total_assets"": 3668749000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 330074000000.0, ""total_current_liabilities"": 733604000000.0, ""total_non_current_liabilities"": 1258696000000.0, ""total_liabilities"": 1992300000000.0, ""total_equity"": 1676449000000.0, ""total_debt"": 803442000000.0, ""stockholders_equity"": 1655787000000.0}","{""total_revenue"": 567954000000.0, ""cost_of_revenue"": 293268000000.0, ""gross_income"": 274686000000.0, ""operating_expenses"": 136033000000.0, ""operating_income"": 410719000000.0, ""non_operating_income"": -312647000000.0, ""pretax_income"": 98072000000.0, ""income_taxes"": -38663000000.0, ""minorities"": -418000000.0, ""net_income"": 59409000000.0, ""interest_expense_non_operating"": 40735000000.0, ""ebit"": 138807000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1616.945945945946}","{""net_operating_cash_flow"": 108163000000.0, ""net_investing_cash_flow"": -62382000000.0, ""net_financing_cash_flow"": -127153000000.0, ""net_increased_decreased"": -81372000000.0, ""capital_expenditure"": 73523000000.0, ""free_cash_flow"": 181686000000.0}"
AVIA.JK,2024-06-30,"{""total_current_assets"": 8500343000000.0, ""total_non_current_assets"": 2356845000000.0, ""total_assets"": 10857188000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2538456000000.0, ""total_current_liabilities"": 1128354000000.0, ""total_non_current_liabilities"": 75679000000.0, ""total_liabilities"": 1204033000000.0, ""total_equity"": 9653155000000.0, ""total_debt"": 37334000000.0, ""stockholders_equity"": 9646126000000.0}","{""total_revenue"": 3620523000000.0, ""cost_of_revenue"": 1991227000000.0, ""gross_income"": 1629296000000.0, ""operating_expenses"": 745790000000.0, ""operating_income"": 2375086000000.0, ""non_operating_income"": -1353670000000.0, ""pretax_income"": 1021416000000.0, ""income_taxes"": -213264000000.0, ""minorities"": -93000000.0, ""net_income"": 808245000000.0, ""interest_expense_non_operating"": 1075000000.0, ""ebit"": 1022491000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 61510.27397260274}","{""net_operating_cash_flow"": 754626000000.0, ""net_investing_cash_flow"": 217159000000.0, ""net_financing_cash_flow"": -1041761000000.0, ""net_increased_decreased"": -69976000000.0, ""capital_expenditure"": 152952000000.0, ""free_cash_flow"": 907578000000.0}"
KMDS.JK,2024-06-30,"{""total_current_assets"": 152557207684.0, ""total_non_current_assets"": 93559489970.0, ""total_assets"": 246116697654.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 38974908660.0, ""total_current_liabilities"": 38615066926.0, ""total_non_current_liabilities"": 4501888636.0, ""total_liabilities"": 43116955562.0, ""total_equity"": 202999742092.0, ""total_debt"": 714269028.0, ""stockholders_equity"": 202681031380.0}","{""total_revenue"": 169981164970.0, ""cost_of_revenue"": 114508701637.0, ""gross_income"": 55472463333.0, ""operating_expenses"": 24386095350.0, ""operating_income"": 79858558683.0, ""non_operating_income"": -48167855882.0, ""pretax_income"": 31690702801.0, ""income_taxes"": -6703511760.0, ""minorities"": -18443021.0, ""net_income"": 25005634062.0, ""interest_expense_non_operating"": 42790232.0, ""ebit"": 31733493033.0, ""ebitda"": null, ""diluted_shares_outstanding"": 806633356.8387097}","{""net_operating_cash_flow"": 18873361170.0, ""net_investing_cash_flow"": 1264674738.0, ""net_financing_cash_flow"": -17941854762.0, ""net_increased_decreased"": 2196181146.0, ""capital_expenditure"": 105325262.0, ""free_cash_flow"": 18978686432.0}"
JKSW.JK,2024-06-30,"{""total_current_assets"": 37926069462.0, ""total_non_current_assets"": 126335579783.0, ""total_assets"": 164261649245.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 6046935927.0, ""total_current_liabilities"": 20190665655.0, ""total_non_current_liabilities"": 639260330702.0, ""total_liabilities"": 659450996357.0, ""total_equity"": -495189347112.0, ""total_debt"": null, ""stockholders_equity"": -495189347112.0}","{""total_revenue"": null, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": 6905423215.0, ""operating_income"": 6905423215.0, ""non_operating_income"": null, ""pretax_income"": null, ""income_taxes"": null, ""minorities"": null, ""net_income"": -1308678824.0, ""interest_expense_non_operating"": 1695900.0, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 150077846.78899083}","{""net_operating_cash_flow"": -158300932.0, ""net_investing_cash_flow"": null, ""net_financing_cash_flow"": null, ""net_increased_decreased"": -158300932.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
LRNA.JK,2024-06-30,"{""total_current_assets"": 23344501412.0, ""total_non_current_assets"": 320181113950.0, ""total_assets"": 343525615362.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1431196007.0, ""total_current_liabilities"": 19328874709.0, ""total_non_current_liabilities"": 30845930832.0, ""total_liabilities"": 50174805541.0, ""total_equity"": 293350809821.0, ""total_debt"": 6146266954.0, ""stockholders_equity"": 293350809821.0}","{""total_revenue"": 47587806219.0, ""cost_of_revenue"": 47278029253.0, ""gross_income"": 309776966.0, ""operating_expenses"": 14965105177.0, ""operating_income"": 15274882143.0, ""non_operating_income"": -28503446689.0, ""pretax_income"": -13228564546.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": -13228564546.0, ""interest_expense_non_operating"": 394005990.0, ""ebit"": -12834558556.0, ""ebitda"": null, ""diluted_shares_outstanding"": 349962025.02645504}","{""net_operating_cash_flow"": 1402300715.0, ""net_investing_cash_flow"": -15300000.0, ""net_financing_cash_flow"": -942287847.0, ""net_increased_decreased"": 444712868.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
FAST.JK,2024-06-30,"{""total_current_assets"": 902049429000.0, ""total_non_current_assets"": 3065238468000.0, ""total_assets"": 3967287897000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 162823422000.0, ""total_current_liabilities"": 1945382501000.0, ""total_non_current_liabilities"": 1554789782000.0, ""total_liabilities"": 3500172283000.0, ""total_equity"": 467115614000.0, ""total_debt"": 1388034711000.0, ""stockholders_equity"": 387135092000.0}","{""total_revenue"": 2480917943000.0, ""cost_of_revenue"": 1059476404000.0, ""gross_income"": 1421441539000.0, ""operating_expenses"": 1830502482000.0, ""operating_income"": 3251944021000.0, ""non_operating_income"": -3698551880000.0, ""pretax_income"": -446607859000.0, ""income_taxes"": 96856518000.0, ""minorities"": -921299000.0, ""net_income"": -348830042000.0, ""interest_expense_non_operating"": 39873208000.0, ""ebit"": -406734651000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 4009540.7126436783}","{""net_operating_cash_flow"": 97552975000.0, ""net_investing_cash_flow"": -218778129000.0, ""net_financing_cash_flow"": 73287833000.0, ""net_increased_decreased"": -47937321000.0, ""capital_expenditure"": 219221711000.0, ""free_cash_flow"": 316774686000.0}"
HBAT.JK,2024-06-30,"{""total_current_assets"": 57209627976.0, ""total_non_current_assets"": 18764511644.0, ""total_assets"": 75974139620.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4595189701.0, ""total_current_liabilities"": 1284396116.0, ""total_non_current_liabilities"": 614964410.0, ""total_liabilities"": 1899360526.0, ""total_equity"": 74074779094.0, ""total_debt"": 23993034.0, ""stockholders_equity"": 74074779094.0}","{""total_revenue"": 17821310986.0, ""cost_of_revenue"": 8961934816.0, ""gross_income"": 8859376170.0, ""operating_expenses"": 4182900100.0, ""operating_income"": 13042276270.0, ""non_operating_income"": -8350802923.0, ""pretax_income"": 4691473347.0, ""income_taxes"": -445657773.0, ""minorities"": null, ""net_income"": 4245815574.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1040641072.0588235}","{""net_operating_cash_flow"": -1393466267.0, ""net_investing_cash_flow"": -1213264463.0, ""net_financing_cash_flow"": -70366983.0, ""net_increased_decreased"": -2677097713.0, ""capital_expenditure"": 1213264463.0, ""free_cash_flow"": -180201804.0}"
